Date,TransactionFeesUSD
2012-06-03,24.1033025095
2012-07-03,25.2208371363
2012-08-03,21.4291598
2012-09-03,17.653399638
2012-10-03,24.9618502822
2012-11-03,15.3610833159
2012-12-03,17.4526479254
2012-03-13,54.4417372029
2012-03-14,32.5989996891
2012-03-15,22.6871234775
2012-03-16,43.012955772
2012-03-17,22.8557279522
2012-03-18,16.2096014336
2012-03-19,22.506346364
2012-03-20,21.3436342434
2012-03-21,20.4486365716
2012-03-22,16.1735445872
2012-03-23,18.6240163683
2012-03-24,21.2191451691
2012-03-25,64.9735834167
2012-03-26,34.4239783566
2012-03-27,18.721126041
2012-03-28,22.6729490436
2012-03-29,22.8093533494
2012-03-30,19.5357453291
2012-03-31,23.068246212
2012-01-04,21.4023191901
2012-02-04,21.0370874152
2012-03-04,23.1796777719
2012-04-04,19.6449866417
2012-05-04,30.7158197257
2012-06-04,24.5229383184
2012-07-04,19.4011702038
2012-08-04,18.2710776
2012-09-04,18.399204672
2012-10-04,22.986620349
2012-11-04,32.0070416079
2012-12-04,34.6623200952
2012-04-13,21.867224344
2012-04-14,29.5845290836
2012-04-15,20.0891354803
2012-04-16,23.2628166834
2012-04-17,37.8015097489
2012-04-18,30.4148711524
2012-04-19,30.8684561898
2012-04-20,31.3962373923
2012-04-21,34.32557468
2012-04-22,27.4729001654
2012-04-23,22.6888923473
2012-04-24,28.286656164
2012-04-25,27.2356579248
2012-04-26,69.0538602908
2012-04-27,35.7738482329
2012-04-28,27.2880273145
2012-04-29,29.089443054
2012-04-30,24.81858355
2012-01-05,32.45688185
2012-02-05,34.6108348531
2012-03-05,44.047283881
2012-04-05,54.227710581
2012-05-05,51.1058565591
2012-06-05,43.2343347249
2012-07-05,53.8901201536
2012-08-05,65.197672026
2012-09-05,76.2440852993
2012-10-05,50.7691523588
2012-11-05,50.3448319783
2012-12-05,64.47861265
2012-05-13,50.8138736421
2012-05-14,142.40162769
2012-05-15,99.7563063123
2012-05-16,71.1789719465
2012-05-17,51.9089435972
2012-05-18,80.8315360623
2012-05-19,171.270916478
2012-05-20,113.494889956
2012-05-21,92.6905480173
2012-05-22,74.147519744
2012-05-23,83.0454611592
2012-05-24,107.745808671
2012-05-25,98.3925053775
2012-05-26,86.8866511275
2012-05-27,78.7316289131
2012-05-28,104.333893178
2012-05-29,97.8403181531
2012-05-30,87.237965097
2012-05-31,70.5984507765
2012-01-06,82.6397289573
2012-02-06,52.5928181057
2012-03-06,79.0937938229
2012-04-06,148.454812676
2012-05-06,164.91103519
2012-06-06,72.6828733927
2012-07-06,113.321636756
2012-08-06,95.1900457248
2012-09-06,128.420050744
2012-10-06,137.184581373
2012-11-06,114.650145178
2012-12-06,71.801895603
2012-06-13,209.650719392
2012-06-14,213.579130114
2012-06-15,219.554696459
2012-06-16,198.146887317
2012-06-17,159.333037184
2012-06-18,169.180418198
2012-06-19,175.99863715
2012-06-20,143.506885812
2012-06-21,178.696099352
2012-06-22,202.861368176
2012-06-23,101.079687359
2012-06-24,105.88614306
2012-06-25,95.6467290438
2012-06-26,126.802968203
2012-06-27,114.237383443
2012-06-28,112.404495607
2012-06-29,77.2125650105
2012-06-30,94.8347333595
2012-01-07,67.1094549952
2012-02-07,89.7772314825
2012-03-07,119.7907055
2012-04-07,78.913409509
2012-05-07,90.6265401434
2012-06-07,83.6268742506
2012-07-07,306.400578322
2012-08-07,85.14678687
2012-09-07,109.747243932
2012-10-07,164.388716174
2012-11-07,129.081761272
2012-12-07,117.888528484
2012-07-13,100.457244036
2012-07-14,126.059355824
2012-07-15,128.70819339
2012-07-16,176.815271048
2012-07-17,192.250995396
2012-07-18,237.369339705
2012-07-19,189.136978324
2012-07-20,278.379274131
2012-07-21,280.42595143
2012-07-22,138.18579066
2012-07-23,213.089838156
2012-07-24,157.29202953
2012-07-25,134.118388116
2012-07-26,166.311364068
2012-07-27,135.821729727
2012-07-28,184.895518283
2012-07-29,157.742217353
2012-07-30,197.590691931
2012-07-31,187.323601653
2012-01-08,192.843777668
2012-02-08,194.688463452
2012-03-08,199.303483749
2012-04-08,273.841916157
2012-05-08,274.408965553
2012-06-08,250.653910142
2012-07-08,231.039989933
2012-08-08,581.808528349
2012-09-08,220.43823024
2012-10-08,531.930173156
2012-11-08,201.475951694
2012-12-08,205.790285217
2012-08-13,297.339231983
2012-08-14,267.201229724
2012-08-15,356.33535093
2012-08-16,452.655125463
2012-08-17,471.084602142
2012-08-18,316.910015301
2012-08-19,227.46091212
2012-08-20,294.166307715
2012-08-21,239.636931367
2012-08-22,252.027027828
2012-08-23,220.72480708
2012-08-24,192.828976877
2012-08-25,224.691254397
2012-08-26,237.291294428
2012-08-27,352.764555371
2012-08-28,268.876358363
2012-08-29,275.171969349
2012-08-30,299.059750447
2012-08-31,351.020902553
2012-01-09,300.91603712
2012-02-09,324.716189333
2012-03-09,388.015462905
2012-04-09,324.149298432
2012-05-09,266.416385661
2012-06-09,317.911010315
2012-07-09,211.707591007
2012-08-09,268.182827462
2012-09-09,229.191805459
2012-10-09,248.779664695
2012-11-09,327.222872933
2012-12-09,261.7907263
2012-09-13,229.346947676
2012-09-14,251.511930608
2012-09-15,188.893148773
2012-09-16,172.366400015
2012-09-17,173.338360878
2012-09-18,239.811161873
2012-09-19,283.471117448
2012-09-20,262.493479552
2012-09-21,370.797817281
2012-09-22,195.452027296
2012-09-23,186.823590359
2012-09-24,336.042760924
2012-09-25,210.199833432
2012-09-26,225.933387081
2012-09-27,221.213409343
2012-09-28,721.586125213
2012-09-29,185.740366987
2012-09-30,154.330526303
2012-01-10,187.869169648
2012-02-10,328.925088106
2012-03-10,308.24859902
2012-04-10,1689.54914806
2012-05-10,355.114179038
2012-06-10,304.898892059
2012-07-10,296.107371212
2012-08-10,352.561404136
2012-09-10,307.879090103
2012-10-10,274.352894087
2012-11-10,306.636710907
2012-12-10,230.586240753
2012-10-13,298.044841095
2012-10-14,196.41131244
2012-10-15,230.856084238
2012-10-16,311.316412244
2012-10-17,802.051809527
2012-10-18,217.21409955
2012-10-19,206.865385217
2012-10-20,196.650921114
2012-10-21,262.772152344
2012-10-22,272.835102675
2012-10-23,292.45954788
2012-10-24,262.487630755
2012-10-25,213.921798738
2012-10-26,186.582678734
2012-10-27,149.176283567
2012-10-28,136.257194403
2012-10-29,165.318182355
2012-10-30,252.602827393
2012-10-31,257.486631702
2012-01-11,248.536464174
2012-02-11,282.291092206
2012-03-11,218.207683693
2012-04-11,193.01699168
2012-05-11,281.611976535
2012-06-11,250.301295296
2012-07-11,329.228819695
2012-08-11,305.355479911
2012-09-11,227.684436897
2012-10-11,234.75418705
2012-11-11,196.040794299
2012-12-11,203.558196143
2012-11-13,205.093217757
2012-11-14,251.003204095
2012-11-15,328.536761355
2012-11-16,381.838682248
2012-11-17,329.546655742
2012-11-18,301.057622558
2012-11-19,318.876749736
2012-11-20,333.314920675
2012-11-21,387.451059591
2012-11-22,293.102130262
2012-11-23,298.284592399
2012-11-24,282.122603583
2012-11-25,349.257988044
2012-11-26,345.011444852
2012-11-27,1001.87157528
2012-11-28,554.922675572
2012-11-29,389.710169007
2012-11-30,276.782616308
2012-01-12,380.535461377
2012-02-12,190.557909991
2012-03-12,239.032787757
2012-04-12,313.406140162
2012-05-12,360.09024525
2012-06-12,425.14960383
2012-07-12,355.274232048
2012-08-12,339.565634391
2012-09-12,330.663228255
2012-10-12,441.743440652
2012-11-12,417.967630156
2012-12-12,376.65537077
2012-12-13,590.296752133
2012-12-14,457.167881985
2012-12-15,363.946746374
2012-12-16,374.435694423
2012-12-17,435.301169912
2012-12-18,496.91992741
2012-12-19,525.933483011
2012-12-20,420.145374267
2012-12-21,485.476098535
2012-12-22,543.339534214
2012-12-23,436.944693002
2012-12-24,413.794088503
2012-12-25,290.027563085
2012-12-26,391.3422037
2012-12-27,477.243562573
2012-12-28,525.779757183
2012-12-29,418.062253489
2012-12-30,476.189618562
2012-12-31,366.871109638
2013-01-01,316.985248647
2013-02-01,391.038547276
2013-03-01,480.431709482
2013-04-01,578.693483879
2013-05-01,407.307446467
2013-06-01,500.967251448
2013-07-01,471.053761094
2013-08-01,412.147627529
2013-09-01,470.233652088
2013-10-01,2179.11343432
2013-11-01,631.144636918
2013-12-01,550.490831485
2013-01-13,513.397815949
2013-01-14,507.305646419
2013-01-15,494.823568787
2013-01-16,588.068957545
2013-01-17,566.883272034
2013-01-18,635.547822166
2013-01-19,998.458982265
2013-01-20,535.601912443
2013-01-21,520.031260183
2013-01-22,525.450969337
2013-01-23,803.175392163
2013-01-24,820.950170373
2013-01-25,755.903448618
2013-01-26,847.367251349
2013-01-27,859.671960964
2013-01-28,787.159846588
2013-01-29,1005.48236884
2013-01-30,770.965783709
2013-01-31,906.711190097
2013-01-02,1048.15673873
2013-02-02,1156.27701097
2013-03-02,1496.35615154
2013-04-02,996.914673245
2013-05-02,892.068264272
2013-06-02,714.251345984
2013-07-02,1005.07858185
2013-08-02,1186.63458889
2013-09-02,990.986532938
2013-10-02,1035.25212212
2013-11-02,1193.5138766
2013-12-02,1252.85875441
2013-02-13,1344.33142594
2013-02-14,1313.14190162
2013-02-15,1440.7863765
2013-02-16,1459.61283069
2013-02-17,1257.42182216
2013-02-18,1048.07973942
2013-02-19,1454.34263451
2013-02-20,1450.56511626
2013-02-21,1412.36059534
2013-02-22,1760.51534915
2013-02-23,1456.65177345
2013-02-24,1404.72162295
2013-02-25,1957.01550345
2013-02-26,1700.7992228
2013-02-27,1634.72873809
2013-02-28,2066.73890498
2013-01-03,2483.68762654
2013-02-03,1862.93939415
2013-03-03,1413.13731568
2013-04-03,1942.18656827
2013-05-03,2048.09677753
2013-06-03,2878.07275033
2013-07-03,6735.15824092
2013-08-03,2393.47405233
2013-09-03,1833.1392059
2013-10-03,3003.93490988
2013-11-03,2714.00160605
2013-12-03,2267.35784968
2013-03-13,2949.15880093
2013-03-14,2628.21290546
2013-03-15,2961.74253062
2013-03-16,1787.67989538
2013-03-17,1471.50932009
2013-03-18,1733.19303034
2013-03-19,3092.33694263
2013-03-20,2165.25537926
2013-03-21,3453.43181072
2013-03-22,4621.23095005
2013-03-23,3906.79441425
2013-03-24,2706.85333873
2013-03-25,3499.61461825
2013-03-26,3429.52885938
2013-03-27,5228.32241773
2013-03-28,4249.31118988
2013-03-29,6794.08148145
2013-03-30,4181.05732963
2013-03-31,5022.0284315
2013-01-04,5436.78688323
2013-02-04,6264.56148042
2013-03-04,10092.1519208
2013-04-04,10510.4024651
2013-05-04,7572.55574879
2013-06-04,6002.26976002
2013-07-04,8117.32903118
2013-08-04,8951.92304144
2013-09-04,10284.6535111
2013-10-04,13845.0417613
2013-11-04,7679.26519511
2013-12-04,4223.18085196
2013-04-13,4865.97470521
2013-04-14,4617.50537703
2013-04-15,6973.64906511
2013-04-16,4341.3969781
2013-04-17,4696.40221698
2013-04-18,7333.16160124
2013-04-19,6258.58015741
2013-04-20,5900.57699502
2013-04-21,4212.98272125
2013-04-22,5667.72310413
2013-04-23,5726.5354558
2013-04-24,12199.283967
2013-04-25,7673.54193846
2013-04-26,6894.92270299
2013-04-27,5449.97770066
2013-04-28,4429.25158102
2013-04-29,5069.95886337
2013-04-30,7594.46303741
2013-01-05,4462.79142436
2013-02-05,5783.85622903
2013-03-05,4583.70866401
2013-04-05,4787.33527275
2013-05-05,4497.02279477
2013-06-05,6168.37729132
2013-07-05,4811.25852318
2013-08-05,5623.82279483
2013-09-05,7498.41045922
2013-10-05,7082.89706192
2013-11-05,7350.76529715
2013-12-05,6748.70290881
2013-05-13,7060.31395844
2013-05-14,6505.05267342
2013-05-15,5708.95826392
2013-05-16,6660.67717294
2013-05-17,11017.1803938
2013-05-18,4881.91200758
2013-05-19,5108.67702528
2013-05-20,6019.00519223
2013-05-21,5266.6297992
2013-05-22,6754.77782466
2013-05-23,6712.18043196
2013-05-24,5521.44721775
2013-05-25,7428.67962334
2013-05-26,4111.22771085
2013-05-27,6339.1913079
2013-05-28,7001.95404396
2013-05-29,6751.57077771
2013-05-30,6119.07308531
2013-05-31,6234.30847084
2013-01-06,5085.54148989
2013-02-06,5385.697394
2013-03-06,5940.52901049
2013-04-06,7823.58578577
2013-05-06,7420.77185517
2013-06-06,5234.69502687
2013-07-06,4465.25923325
2013-08-06,4924.90954063
2013-09-06,3594.32470509
2013-10-06,3589.38660148
2013-11-06,5101.88397984
2013-12-06,4702.58514956
2013-06-13,4244.29825054
2013-06-14,3816.991619
2013-06-15,3798.58227183
2013-06-16,2907.46919
2013-06-17,3523.70961012
2013-06-18,3972.6107534
2013-06-19,3896.85015472
2013-06-20,7009.48837846
2013-06-21,6162.30838536
2013-06-22,4972.78922193
2013-06-23,4376.0371076
2013-06-24,3856.89336453
2013-06-25,3762.16719238
2013-06-26,3990.29506456
2013-06-27,3406.04020983
2013-06-28,4570.29794479
2013-06-29,2472.60993894
2013-06-30,1918.45959105
2013-01-07,2907.86977348
2013-02-07,3320.24413212
2013-03-07,2442.33732031
2013-04-07,1683.9082386
2013-05-07,2267.16865357
2013-06-07,2201.761033
2013-07-07,1228.22952703
2013-08-07,2440.85852734
2013-09-07,2683.77617676
2013-10-07,2063.65604346
2013-11-07,2947.14844485
2013-12-07,3134.51097321
2013-07-13,2412.92515643
2013-07-14,3015.8601154
2013-07-15,2297.01003896
2013-07-16,3299.77183559
2013-07-17,3272.87910312
2013-07-18,2494.50605443
2013-07-19,3085.0203136
2013-07-20,1974.31673607
2013-07-21,2356.37610484
2013-07-22,2018.70489325
2013-07-23,3044.34536873
2013-07-24,3082.30494885
2013-07-25,3354.29712285
2013-07-26,2198.20650169
2013-07-27,2922.30780695
2013-07-28,1973.20248707
2013-07-29,3119.31279229
2013-07-30,3807.41245653
2013-07-31,4777.68309766
2013-01-08,3281.13677567
2013-02-08,4327.11473342
2013-03-08,2908.22203765
2013-04-08,3427.22414064
2013-05-08,2878.62340819
2013-06-08,4332.92018592
2013-07-08,3187.06224566
2013-08-08,5056.35726801
2013-09-08,4690.4460999
2013-10-08,3012.43353893
2013-11-08,3524.20208601
2013-12-08,2534.91806858
2013-08-13,3171.33414189
2013-08-14,4303.66959566
2013-08-15,6292.38479852
2013-08-16,4492.56970699
2013-08-17,2895.37338582
2013-08-18,4448.64045861
2013-08-19,3859.74137041
2013-08-20,4788.68223543
2013-08-21,3747.08957923
2013-08-22,4111.87912296
2013-08-23,3764.62029132
2013-08-24,3053.12282209
2013-08-25,3470.64893996
2013-08-26,3069.16691752
2013-08-27,6104.80596122
2013-08-28,29039.8004186
2013-08-29,5333.07119456
2013-08-30,5404.21232228
2013-08-31,4294.77458065
2013-01-09,3308.10707003
2013-02-09,6136.37520247
2013-03-09,4032.76893091
2013-04-09,3117.46786904
2013-05-09,4234.51425256
2013-06-09,4041.57628131
2013-07-09,3292.42035466
2013-08-09,2667.6856946
2013-09-09,3702.89472459
2013-10-09,3464.23424962
2013-11-09,2930.56181535
2013-12-09,3207.20466892
2013-09-13,3390.14345819
2013-09-14,2723.78885352
2013-09-15,3032.17411965
2013-09-16,3758.98734568
2013-09-17,11600.0334203
2013-09-18,38555.5818014
2013-09-19,13828.1919656
2013-09-20,4461.76222568
2013-09-21,3232.98141673
2013-09-22,3374.2108857
2013-09-23,4474.40939918
2013-09-24,3891.1495902
2013-09-25,3827.41495037
2013-09-26,3470.02313475
2013-09-27,10393.9858084
2013-09-28,3521.99568089
2013-09-29,2530.54810403
2013-09-30,3270.86575314
2013-01-10,4579.17879128
2013-02-10,3697.72974614
2013-03-10,4721.73075914
2013-04-10,4091.86959218
2013-05-10,3245.22246336
2013-06-10,2673.22433805
2013-07-10,4078.73725322
2013-08-10,2003.7981801
2013-09-10,3169.53041284
2013-10-10,3758.79475018
2013-11-10,3610.06688838
2013-12-10,4108.4044356
2013-10-13,4042.3568361
2013-10-14,3360.10861036
2013-10-15,6525.94724945
2013-10-16,5225.47658028
2013-10-17,5661.88861374
2013-10-18,6857.81703196
2013-10-19,5912.66489536
2013-10-20,4622.56448154
2013-10-21,6521.48349795
2013-10-22,7992.03264746
2013-10-23,7333.20658191
2013-10-24,9645.66510589
2013-10-25,8079.64509661
2013-10-26,9643.89803686
2013-10-27,8325.15420599
2013-10-28,8585.90169811
2013-10-29,5284.46504501
2013-10-30,7746.71959526
2013-10-31,6055.41591769
2013-01-11,7195.29897446
2013-02-11,4873.23336197
2013-03-11,5165.86383699
2013-04-11,15167.1452858
2013-05-11,11626.1545886
2013-06-11,30567.6615064
2013-07-11,34438.5081115
2013-08-11,35223.3799728
2013-09-11,31045.0768251
2013-10-11,15583.8566134
2013-11-11,21043.5295986
2013-12-11,7112.27905151
2013-11-13,9512.06770618
2013-11-14,9969.1194107
2013-11-15,7952.39235178
2013-11-16,6693.57878123
2013-11-17,6992.7395133
2013-11-18,14739.1796013
2013-11-19,18224.1654067
2013-11-20,14983.0037038
2013-11-21,18468.244914
2013-11-22,17967.6536782
2013-11-23,18319.4876361
2013-11-24,14645.4614186
2013-11-25,15693.7545301
2013-11-26,20327.9692627
2013-11-27,27037.1415056
2013-11-28,33281.2605384
2013-11-29,28095.6897079
2013-11-30,24657.828215
2013-01-12,17186.6184786
2013-02-12,19492.558929
2013-03-12,23167.5155338
2013-04-12,24329.011605
2013-05-12,22611.5152538
2013-06-12,16617.2490844
2013-07-12,14916.0660227
2013-08-12,23405.0605648
2013-09-12,11165.5129919
2013-10-12,18718.0223251
2013-11-12,15679.5333565
2013-12-12,12601.497291
2013-12-13,13061.5311239
2013-12-14,11430.6314485
2013-12-15,9559.85782641
2013-12-16,9933.86138491
2013-12-17,11390.0590455
2013-12-18,10662.5171715
2013-12-19,10324.7603287
2013-12-20,10722.1798398
2013-12-21,9003.47456487
2013-12-22,7098.07503678
2013-12-23,7318.11114404
2013-12-24,8184.94996616
2013-12-25,8198.23464515
2013-12-26,8649.54053333
2013-12-27,9674.66413649
2013-12-28,8280.81986367
2013-12-29,8192.23498033
2013-12-30,11023.467586
2013-12-31,8357.12097193
2014-01-01,6859.32731707
2014-02-01,9191.37299198
2014-03-01,11742.0848316
2014-04-01,10427.9720211
2014-05-01,11865.0264499
2014-06-01,27755.818515
2014-07-01,13334.955467
2014-08-01,11792.2946817
2014-09-01,10479.1232246
2014-10-01,10623.1918237
2014-11-01,11123.3022906
2014-12-01,9839.10505007
2014-01-13,9919.60033706
2014-01-14,10371.2268018
2014-01-15,16517.7536336
2014-01-16,11074.46398
2014-01-17,11846.1028349
2014-01-18,10315.240063
2014-01-19,10053.4624475
2014-01-20,11239.769763
2014-01-21,13580.2392726
2014-01-22,11329.3117385
2014-01-23,13038.2301521
2014-01-24,13409.0246113
2014-01-25,9986.12980326
2014-01-26,9361.6455621
2014-01-27,10035.0073776
2014-01-28,11064.4322327
2014-01-29,11041.8450832
2014-01-30,10693.7617536
2014-01-31,11273.1403132
2014-01-02,10508.3721288
2014-02-02,8174.87588189
2014-03-02,10098.8917412
2014-04-02,11020.6010538
2014-05-02,11105.91608
2014-06-02,11645.5645916
2014-07-02,11591.710745
2014-08-02,8727.03705447
2014-09-02,7852.6294011
2014-10-02,8849.24544
2014-11-02,8021.3892157
2014-12-02,10636.8316152
2014-02-13,8876.02952259
2014-02-14,11534.9345983
2014-02-15,8955.02106923
2014-02-16,6937.40572691
2014-02-17,7949.77070964
2014-02-18,15249.6485069
2014-02-19,8509.27307278
2014-02-20,8695.86785459
2014-02-21,8321.40216301
2014-02-22,7591.29128538
2014-02-23,7384.32109694
2014-02-24,7619.1758313
2014-02-25,9747.04902336
2014-02-26,8688.30028413
2014-02-27,8146.41089394
2014-02-28,8835.00260517
2014-01-03,8513.98344634
2014-02-03,6214.79846884
2014-03-03,9836.74771812
2014-04-03,12351.8990199
2014-05-03,9775.4834668
2014-06-03,9775.05630774
2014-07-03,8199.29237841
2014-08-03,7906.59619113
2014-09-03,7694.59846472
2014-10-03,8978.2413979
2014-11-03,9625.28955757
2014-12-03,11094.9203515
2014-03-13,9549.05298705
2014-03-14,8915.63430374
2014-03-15,7496.34735877
2014-03-16,6594.49904355
2014-03-17,9067.38302852
2014-03-18,6650.07038322
2014-03-19,7551.55620305
2014-03-20,8071.4804152
2014-03-21,8731.5059934
2014-03-22,8134.69220181
2014-03-23,8161.01032987
2014-03-24,7075.40917512
2014-03-25,8359.93621912
2014-03-26,9126.1601873
2014-03-27,7151.88630154
2014-03-28,6422.10296599
2014-03-29,4954.98886998
2014-03-30,4827.17510095
2014-03-31,5461.25217606
2014-01-04,6017.20262924
2014-02-04,5825.3032317
2014-03-04,5990.16059513
2014-04-04,6068.47870281
2014-05-04,5493.19812041
2014-06-04,4214.39861598
2014-07-04,6226.36524755
2014-08-04,6855.0821941
2014-09-04,5883.33641889
2014-10-04,8542.50246667
2014-11-04,6235.83507035
2014-12-04,4214.77186071
2014-04-13,3768.84944955
2014-04-14,6522.58444836
2014-04-15,8036.04637083
2014-04-16,7679.95997175
2014-04-17,7562.2251276
2014-04-18,5815.7568091
2014-04-19,6651.93149757
2014-04-20,5395.31597128
2014-04-21,5764.29844418
2014-04-22,7603.6214681
2014-04-23,6959.17703311
2014-04-24,6973.49476799
2014-04-25,6613.46140328
2014-04-26,4882.31418638
2014-04-27,4962.16721903
2014-04-28,5516.12287014
2014-04-29,5448.78040022
2014-04-30,5628.08210049
2014-01-05,5528.03530927
2014-02-05,5150.61113598
2014-03-05,4783.01662575
2014-04-05,4361.31678058
2014-05-05,5291.94388994
2014-06-05,6545.81622357
2014-07-05,5976.33508283
2014-08-05,5996.16357467
2014-09-05,7171.81743941
2014-10-05,4917.05103489
2014-11-05,4056.26292225
2014-12-05,5625.77266843
2014-05-13,5728.43182309
2014-05-14,5389.53021668
2014-05-15,5727.03118767
2014-05-16,5403.85128017
2014-05-17,4397.26377637
2014-05-18,3991.03708663
2014-05-19,4786.72175389
2014-05-20,6159.02431687
2014-05-21,6569.77345585
2014-05-22,6661.46291109
2014-05-23,6852.99895684
2014-05-24,6312.87397105
2014-05-25,5503.95998975
2014-05-26,6958.8809572
2014-05-27,7176.1000274
2014-05-28,7608.02066481
2014-05-29,7038.68844984
2014-05-30,7348.08421927
2014-05-31,6166.50936875
2014-01-06,7211.30885426
2014-02-06,6892.82497217
2014-03-06,9245.44271922
2014-04-06,7907.48633768
2014-05-06,8066.4677424
2014-06-06,7421.89294149
2014-07-06,5967.74385653
2014-08-06,5678.60649232
2014-09-06,6689.08685298
2014-10-06,7924.26409371
2014-11-06,7011.75491322
2014-12-06,7498.58357647
2014-06-13,7114.53609324
2014-06-14,5552.3899857
2014-06-15,5234.16425942
2014-06-16,6621.5342788
2014-06-17,7164.88260765
2014-06-18,7395.8041073
2014-06-19,7636.74262418
2014-06-20,6676.81248514
2014-06-21,5389.68988189
2014-06-22,5618.18143594
2014-06-23,5867.97745944
2014-06-24,6817.09443852
2014-06-25,6552.0645498
2014-06-26,6473.80378176
2014-06-27,6063.66968767
2014-06-28,5898.1658927
2014-06-29,5271.12232808
2014-06-30,6763.8544058
2014-01-07,8091.15506197
2014-02-07,8981.6688771
2014-03-07,7137.18377817
2014-04-07,6728.72623627
2014-05-07,5227.24842701
2014-06-07,5868.55462117
2014-07-07,6497.22634827
2014-08-07,7619.65706017
2014-09-07,7458.20002439
2014-10-07,6957.73369619
2014-11-07,7011.2048835
2014-12-07,5697.41890407
2014-07-13,5882.25481739
2014-07-14,7068.89703658
2014-07-15,7401.92511884
2014-07-16,7639.40464367
2014-07-17,7976.2927755
2014-07-18,7309.95433544
2014-07-19,6597.3797763
2014-07-20,5929.55651593
2014-07-21,6204.00862512
2014-07-22,7363.7970232
2014-07-23,6988.35136823
2014-07-24,6392.3619695
2014-07-25,6145.45130704
2014-07-26,5665.79237882
2014-07-27,5199.67891521
2014-07-28,5695.933345
2014-07-29,6194.8696433
2014-07-30,6227.96017472
2014-07-31,6460.56830574
2014-01-08,6548.91238814
2014-02-08,5538.19430049
2014-03-08,4934.78779861
2014-04-08,6002.96097613
2014-05-08,7050.17154142
2014-06-08,7521.06808906
2014-07-08,6587.21103691
2014-08-08,6532.91021546
2014-09-08,5825.35153374
2014-10-08,5669.60731488
2014-11-08,6765.24967469
2014-12-08,7079.29517998
2014-08-13,6931.60280898
2014-08-14,6588.33282664
2014-08-15,5466.66276086
2014-08-16,7481.78060622
2014-08-17,18346.2045533
2014-08-18,5000.69203175
2014-08-19,6277.74032438
2014-08-20,6098.04461707
2014-08-21,6279.94331355
2014-08-22,5623.01596709
2014-08-23,4643.7333798
2014-08-24,4421.46933893
2014-08-25,7219.65467774
2014-08-26,6717.43857067
2014-08-27,5978.39881175
2014-08-28,5431.02548311
2014-08-29,5232.57511383
2014-08-30,4911.11509481
2014-08-31,4312.69799311
2014-01-09,4973.26719083
2014-02-09,5519.59491242
2014-03-09,5334.53992037
2014-04-09,5421.91447818
2014-05-09,5206.04241251
2014-06-09,5046.60730329
2014-07-09,9355.57886703
2014-08-09,5396.97292887
2014-09-09,6067.0751115
2014-10-09,7112.8089013
2014-11-09,4818.59303233
2014-12-09,4914.07922624
2014-09-13,4739.83984258
2014-09-14,4952.76702311
2014-09-15,5678.27420986
2014-09-16,6895.390086
2014-09-17,5499.51116288
2014-09-18,5334.99671616
2014-09-19,4446.792301
2014-09-20,4142.83884639
2014-09-21,3985.77704149
2014-09-22,4365.29211105
2014-09-23,4910.12956413
2014-09-24,5796.62145025
2014-09-25,5336.88848526
2014-09-26,19219.5607286
2014-09-27,4547.67323181
2014-09-28,4210.6858094
2014-09-29,4375.74647295
2014-09-30,4719.44376577
2014-01-10,4867.64474316
2014-02-10,4437.42125542
2014-03-10,4254.07372091
2014-04-10,4401.59908944
2014-05-10,3357.30947714
2014-06-10,4072.55292835
2014-07-10,4388.03376537
2014-08-10,4528.14011892
2014-09-10,5059.60274198
2014-10-10,4813.88795673
2014-11-10,3784.48662565
2014-12-10,4038.57349228
2014-10-13,4897.94007921
2014-10-14,5391.83476333
2014-10-15,4980.76876546
2014-10-16,4607.98505087
2014-10-17,4454.61239902
2014-10-18,4348.00371105
2014-10-19,4010.11942115
2014-10-20,4713.35929661
2014-10-21,5027.96621412
2014-10-22,4812.21741753
2014-10-23,4580.89552724
2014-10-24,4673.59333579
2014-10-25,4034.45961398
2014-10-26,3824.65413303
2014-10-27,4565.67153607
2014-10-28,4870.15982285
2014-10-29,4657.45415917
2014-10-30,4842.74656208
2014-10-31,4504.4809865
2014-01-11,4311.69077491
2014-02-11,4049.49133337
2014-03-11,4181.38109152
2014-04-11,5570.26243469
2014-05-11,4597.99867706
2014-06-11,4737.70787904
2014-07-11,4856.81615082
2014-08-11,3950.49562533
2014-09-11,5375.386427
2014-10-11,4837.43395504
2014-11-11,4882.58499288
2014-12-11,5840.3340251
2014-11-13,6414.7846017
2014-11-14,5419.53383923
2014-11-15,4287.80149449
2014-11-16,4315.34557325
2014-11-17,5522.2945361
2014-11-18,4986.96868483
2014-11-19,5030.12734809
2014-11-20,4666.66262335
2014-11-21,4675.28641334
2014-11-22,4167.39852165
2014-11-23,4161.56505349
2014-11-24,4799.7336
2014-11-25,4652.26671196
2014-11-26,4839.45349797
2014-11-27,4391.77096737
2014-11-28,4384.35029014
2014-11-29,4354.25010164
2014-11-30,4397.40448524
2014-01-12,5344.8671639
2014-02-12,5428.72816018
2014-03-12,5138.53653084
2014-04-12,5222.42120045
2014-05-12,5129.87746689
2014-06-12,4367.19245567
2014-07-12,4093.94903019
2014-08-12,4632.47651037
2014-09-12,5233.10167832
2014-10-12,4444.20350029
2014-11-12,4341.8040253
2014-12-12,4078.86615581
2014-12-13,3838.83124682
2014-12-14,3781.42609213
2014-12-15,5211.58100988
2014-12-16,4911.42051325
2014-12-17,4404.1466966
2014-12-18,4989.11130552
2014-12-19,4543.301707
