"SP500.Adj.Close","seasonal","trend","remainder"
860.416666667,-35.3711989966976,831.521874420793,64.2659912429044
857.51001,-35.3711989966976,835.160585515536,57.7206234811619
855.159973,-35.3711989966976,840.297679900804,50.2334920958931
873.640015,-35.3711989966976,845.434774286073,63.5764397106243
872.809998,-29.5674728885143,852.065541310768,50.3119295777467
877.52002,-29.5674728885143,858.696308335462,48.3911845530524
887.426676667,-29.5674728885143,865.81670203488,51.177447520634
897.333333333,-29.5674728885143,872.937095734299,53.9637104872156
907.23999,-27.7627830462252,883.59055739132,51.4122156549053
903.799988,-27.7627830462252,894.244019048341,37.318751997884
919.530029,-27.7627830462252,900.29418960719,46.9986224390354
907.390015,-27.7627830462252,906.344360166038,28.8084378801868
929.22998,-32.4040534408468,910.480993622354,51.1530398184923
922.56665,-32.4040534408468,914.617627078671,40.3530763621761
915.90332,-32.4040534408468,915.880342773034,32.4270306678127
909.23999,-32.4040534408468,917.143058467397,24.5009849734494
908.349976,-29.4717317205909,917.356627466736,20.4650802538549
883.919983,-29.4717317205909,917.570196466075,-4.17848174548374
893.070007,-29.4717317205909,918.315623681402,4.22611503918915
882.880005,-29.4717317205909,919.061050896729,-6.70931417613792
891.823344,-27.4061110604077,920.324527997053,-1.09507293664558
900.766683,-27.4061110604077,921.588005097378,6.58478896302995
909.710022,-27.4061110604077,922.959560617489,14.1565724429188
908.130005,-27.4061110604077,924.3311161376,11.2049999228077
903.469971,-29.3610418974113,926.02780455796,6.80320833945143
888.330017,-29.3610418974113,927.72449297832,-10.0334340809084
887,-29.3610418974113,928.987999655106,-12.626957757695
892.83250425,-29.3610418974113,930.251506331893,-8.05796018448154
898.6650085,-29.9247509338112,931.98245439843,-3.3926949646185
904.49751275,-29.9247509338112,933.713402464967,0.708861218844731
910.330017,-29.9247509338112,937.732436462077,2.52233147173445
893.059998,-29.9247509338112,941.751470459187,-18.7667215253759
906.830017,-30.0404734657114,946.073452852136,-9.20296238642482
919.140015,-30.0404734657114,950.395435245085,-1.21494677937403
927.050008333,-30.0404734657114,955.321170163138,1.76931163557322
934.960001667,-30.0404734657114,960.246905081191,4.75357005152023
942.869995,-27.6545579007511,964.332839085243,6.19171381550768
944.73999,-27.6545579007511,968.418773089296,3.97577481145561
931.76001,-27.6545579007511,971.307582414158,-11.8930145134073
942.460022,-27.6545579007511,974.196391739021,-4.08181183826991
940.090027,-23.3587904905027,975.148615991971,-11.699798501468
939.773356333,-23.3587904905027,976.10084024492,-12.9686934214176
939.456685667,-23.3587904905027,976.40468202398,-13.589205866477
939.140015,-23.3587904905027,976.708523803039,-14.2097183125363
942.429993,-20.0834697591148,976.17469419979,-13.6612314406748
939.150024,-20.0834697591148,975.64086459654,-16.4073708374252
944.890015,-20.0834697591148,973.270461888094,-8.29697712897973
946.210022,-20.0834697591148,970.900059179649,-4.60656742053413
938.713338333,-16.3472969869333,967.655589770298,-12.5949544503643
931.216654667,-16.3472969869333,964.411120360946,-16.8471687070132
923.719971,-16.3472969869333,960.732059297517,-20.6647913105833
911.969971,-16.3472969869333,957.052998234087,-28.7357302471532
910.710022,-14.1027719473505,953.846366116389,-29.0335721690384
918.369995,-14.1027719473505,950.639733998691,-18.1669670513406
921.22998,-14.1027719473505,948.926899096016,-13.5941471486657
911.833312667,-14.1027719473505,947.214064193341,-21.2779795789907
902.436645333,-12.1719063185569,948.947708323772,-34.3391566722153
893.039978,-12.1719063185569,950.681352454203,-45.469468135646
895.099976,-12.1719063185569,952.582507033085,-45.3106247145276
900.940002,-12.1719063185569,954.483661611966,-41.3717532934093
920.26001,-10.0313631335978,956.746210063356,-26.4548369297582
918.900024,-10.0313631335978,959.008758514746,-30.0773713811479
921.676676,-10.0313631335978,957.289192444805,-25.5811533112076
924.453328,-10.0313631335978,955.569626374865,-21.0849352412671
927.22998,-7.43741237798592,951.5842389891,-16.9168466111145
919.320007,-7.43741237798592,947.598851603336,-20.8414322253498
923.330017,-7.43741237798592,942.754876863027,-11.9874474850416
896.419983,-7.43741237798592,937.910902122719,-34.0535067447333
896.99498,-6.39464313536119,932.355173212449,-28.9655500770878
897.569977,-6.39464313536119,926.799444302179,-22.8348241668175
898.144974,-6.39464313536119,923.281132822199,-18.7415156868379
898.719971,-6.39464313536119,919.76282134222,-14.6482072068585
881.030029,-9.47039112210531,918.469034601109,-27.9686144790033
879.559998,-9.47039112210531,917.175247859998,-28.1448587378925
882.679993,-9.47039112210531,917.567987362254,-25.4176032401484
879.130005,-9.47039112210531,917.96072686451,-29.3603307424042
886.436666,-11.8749454556417,920.693598202843,-22.3819867472017
893.743327,-11.8749454556417,923.426469541177,-17.8081970855355
901.049988,-11.8749454556417,928.630153381952,-15.7052199263105
905.840027,-11.8749454556417,933.833837222727,-16.1188647670855
932.679993,-14.0389573424036,938.560050518318,8.15889982408589
940.73999,-14.0389573424036,943.286263813908,11.4926835284953
940.380005,-14.0389573424036,947.866677430982,6.55228491142202
943.963338333,-14.0389573424036,952.447091048055,5.55520462734887
947.546671667,-16.1027122289674,955.822644724954,7.8267391710134
951.130005,-16.1027122289674,959.198198401853,8.03451882711397
954.580017,-16.1027122289674,961.745907754052,8.9368214749154
954.070007,-16.1027122289674,964.293617106251,5.87910212271686
976.289978,-16.4410257073892,967.378413134191,25.3525905731982
979.26001,-16.4410257073892,970.463209162132,25.2378265452577
980.233337667,-16.4410257073892,974.069243384629,22.6051199897603
981.206665333,-16.4410257073892,977.675277607126,19.9724134332629
982.179993,-15.4953760904051,981.317231796235,16.3581372941701
979.619995,-15.4953760904051,984.959185985344,10.1561851050616
975.150024,-15.4953760904051,988.64720170466,1.99819838574524
986.75,-15.4953760904051,992.335217423976,9.91015866642874
987.47998,-11.5504745842437,995.871127112878,3.15932747136594
992.529988333,-11.5504745842437,999.407036801779,4.67342611546474
997.579996667,-11.5504745842437,1002.78370658754,6.34676466370297
1002.630005,-11.5504745842437,1006.1603763733,8.02010321094099
1005.650024,-10.3466819381688,1009.40382137759,6.59288456058289
1002.719971,-10.3466819381688,1012.64726638187,0.419386556299628
997.080017,-10.3466819381688,1015.2086024307,-7.78190349253396
1010.47998,-10.3466819381688,1017.76993847954,3.0567234586324
1009.353312,-11.3530319253545,1019.87244052114,0.833903404215789
1008.226644,-11.3530319253545,1021.97494256274,-2.3952666373865
1007.099976,-11.3530319253545,1023.17375138338,-4.72074345802423
994.349976,-11.3530319253545,1024.37256020402,-18.6695522786621
1005.809998,-12.0222581497168,1024.22457435839,-6.39231820867121
1012.72998,-12.0222581497168,1024.07658851276,0.67564963695736
1004.090027,-12.0222581497168,1024.10852532536,-7.99624017564611
995.970011333,-12.0222581497168,1024.14046213797,-16.1481926552497
987.849995667,-10.6644395366666,1026.19791773613,-27.6834825324657
979.72998,-10.6644395366666,1028.2553733343,-37.8609537976317
989.669983,-10.6644395366666,1030.72382715963,-30.3894046229651
996.460022,-10.6644395366666,1033.19228098497,-26.0678194482986
1007.369995,-6.33580384511926,1038.66463046153,-24.958831616409
1026.130005,-6.33580384511926,1044.13697993809,-11.6711710929719
1025.94331867,-6.33580384511926,1046.73474468506,-14.4556221699384
1025.75663233,-6.33580384511926,1049.33250943202,-17.2400732569049
1025.569946,-5.52049917460697,1051.30297318657,-20.2125280119642
1028,-5.52049917460697,1053.27343694112,-19.7529377665112
1028.119995,-5.52049917460697,1054.00286414366,-20.3623699690534
1030.97998,-5.52049917460697,1054.7322913462,-18.2318121715955
1028.930054,-3.87779334119018,1054.50504121948,-21.6971938782849
1026.16003433,-3.87779334119018,1054.27779109275,-24.2399634215574
1023.39001467,-3.87779334119018,1053.21687174579,-25.9490637346
1020.619995,-3.87779334119018,1052.15595239883,-27.6581640576428
998.039978,0.0719508362356278,1051.92473484275,-53.956707678989
994.75,0.0719508362356277,1051.69351728667,-57.0154681229096
1003.23999,0.0719508362356277,1051.61107994691,-48.4430407831489
1016.400024,0.0719508362356277,1051.52864260715,-35.2005694433881
1018.64752175,1.63968576088916,1052.73963164222,-35.7317956531128
1020.8950195,1.63968576088916,1053.9506206773,-34.6952869381843
1023.14251725,1.63968576088916,1055.717587624,-34.21475613489
1025.390015,1.63968576088916,1057.48455457071,-33.7342253315954
1033.369995,1.18793872005085,1059.02081808429,-26.8387618043396
1044.140015,1.18793872005085,1060.55708159787,-17.6050053179224
1042.72998,1.18793872005085,1061.98687178034,-20.4448305003918
1044.93330867,1.18793872005085,1063.41666196281,-19.6712920128614
1047.13663733,1.4609049320313,1064.43203999423,-18.7563075962616
1049.339966,1.4609049320313,1065.44741802565,-17.5683569576815
1052.630005,1.4609049320313,1065.62890071156,-14.4598006435904
1068.76001,1.4609049320313,1065.81038339747,1.48872167050081
1065.48999,2.84624307931115,1066.13759569498,-3.49384877429497
1068.300049,2.84624307931115,1066.4648079925,-1.01100207181116
1067.08671067,2.84624307931115,1066.65827703729,-2.41780944660309
1065.87337233,2.84624307931115,1066.85174608208,-3.82461683139491
1064.660034,4.16405064684157,1066.85330789251,-6.35732453934725
1071.660034,4.16405064684157,1066.85486970293,0.641113650230636
1060.869995,4.16405064684157,1067.71795119843,-11.0120068452675
1050.780029,4.16405064684157,1068.58103269392,-21.9650543407656
1044.380005,3.61634687894008,1069.59374101318,-28.8300828921247
1050.57999667,3.61634687894008,1070.60644933245,-23.6427995413853
1056.77998833,3.61634687894008,1070.77765122646,-17.6140097753973
1062.97998,3.61634687894008,1070.94885312047,-11.5852199994092
1060.609985,2.93605556991046,1070.72896519457,-13.0550357644811
1057.079956,2.93605556991046,1070.50907726867,-16.3651768385826
1029.849976,2.93605556991046,1069.72963584356,-42.8157154134715
1025.209961,2.93605556991046,1068.95019441845,-46.6762889883603
1030.29329433,3.40615571356298,1068.51913678064,-41.6319981642009
1035.37662767,3.40615571356298,1068.08807914283,-36.1176071863888
1040.459961,3.40615571356298,1069.01151629479,-31.9577110083544
1054.719971,3.40615571356298,1069.93495344676,-18.62113816032
1057.579956,2.2509218804599,1071.72909457017,-16.4000604506346
1065.47998,2.2509218804599,1073.52323569359,-10.2941775740521
1071.48999,2.2509218804599,1075.64419154028,-6.40512342073589
1073.05664033,2.2509218804599,1077.76514738696,-6.95942893741972
1074.62329067,3.84976555472286,1079.65710844762,-8.88358333234669
1076.189941,3.84976555472286,1081.54906950829,-9.20889406301058
1073.189941,3.84976555472286,1082.70054887237,-13.3603734270944
1092.02002,3.84976555472286,1083.85202823646,4.31822620882144
1096.560059,9.01772222485323,1083.95249112239,3.58984565275773
1087.680054,9.01772222485323,1084.05295400832,-5.39062223317546
1091.09004733,9.01772222485323,1082.38067912174,-0.30835401658851
1094.50004067,9.01772222485323,1080.70840423515,4.77391420999857
1097.910034,12.0888612693557,1077.05764718161,8.76352554903497
1091.060059,12.0888612693557,1073.40689012807,5.56430760257376
1081.400024,12.0888612693557,1068.34815954421,0.963003186433525
1092.910034,12.0888612693557,1063.28942896035,17.5317437702929
1079.599976,15.6494239210301,1058.34689750872,5.60365457025273
1075.383301,15.6494239210301,1053.40436605708,6.32951102188736
1071.166626,15.6494239210301,1048.48363425941,7.03356781956063
1066.949951,15.6494239210301,1043.56290246174,7.73762461723413
1063.410034,18.5196901677224,1037.41435868864,7.47598514364017
1042.630005,18.5196901677224,1031.26581491554,-7.15550008326136
1066.109985,18.5196901677224,1026.53988817822,21.0504066540543
1036.189941,18.5196901677224,1021.81396144091,-4.14371060862993
1038.41996233,21.4468269790603,1019.12416408236,-2.15102873142303
1040.64998367,21.4468269790603,1016.43436672382,2.76878996712162
1042.880005,21.4468269790603,1016.52147212877,4.91170589217245
1045.410034,21.4468269790603,1016.60857753372,7.35462948722341
1046.5,24.1578510633541,1020.05308978839,2.28905914825384
1066.630005,24.1578510633541,1023.49760204307,18.9745518935782
1069.300049,24.1578510633541,1028.30184155679,16.8403563798602
1077.22668467,24.1578510633541,1033.1060810705,19.9627525361423
1085.15332033,25.4692076492351,1037.65604712908,22.0280655516831
1093.079956,25.4692076492351,1042.20601318766,25.4047351631048
1093.01001,25.4692076492351,1046.14523879473,21.3955635560305
1098.51001,25.4692076492351,1050.08446440181,22.9563379489566
1087.23999,26.3840106117913,1052.90476422015,7.95121516805625
1093.47998,26.3840106117913,1055.7250640385,11.3709053497121
1098.75333633,26.3840106117913,1057.1160126078,15.2533131104126
1104.02669267,26.3840106117913,1058.5069611771,19.1357208811132
1109.300049,24.6437580946715,1059.06641321321,25.5898776921197
1110.319946,24.6437580946715,1059.62586524932,26.0503226560065
1109.800049,24.6437580946715,1059.7281660456,25.4281248597265
1094.900024,24.6437580946715,1059.83046684188,10.4257990634464
1091.380005,24.3575736181128,1059.02712282415,7.99530855773241
1096.33333333,24.3575736181128,1058.22377880643,13.7519809054597
1101.28666167,24.3575736181128,1057.18504605434,19.744041997548
1106.23999,24.3575736181128,1056.14631330225,25.7361030796362
1105.650024,25.6394661239098,1054.94465480354,25.0659030725515
1110.630005,25.6394661239098,1053.74299630483,31.2475425712637
1101.0599975,25.6394661239098,1052.77742463967,22.643106736419
1091.48999,25.6394661239098,1051.81185297452,14.0386709015743
1092.869995,24.2980583614564,1050.98992183465,17.5820148038961
1094.25,24.2980583614564,1050.16799069478,19.7839509437645
1095.630005,24.2980583614564,1049.71395743506,21.6179892034836
1108.859985,24.2980583614564,1049.25992417534,35.3020024632031
1109.23999,23.5109489356379,1049.15661844232,36.5724226220436
1099.920044,23.5109489356379,1049.0533127093,27.3557823550657
1105.97998,23.5109489356379,1048.5630448557,33.9059862086624
1105.06998667,23.5109489356379,1048.0727770021,33.4862607322589
1104.15999333,27.2866755494329,1047.94947572588,28.9238420546869
1103.25,27.2866755494329,1047.82617444966,28.13715000091
1091.939941,27.2866755494329,1048.95363205394,15.6996333966297
1095.949951,27.2866755494329,1050.08108965822,18.5821857923493
1102.349976,31.3193223040185,1052.27312706951,18.7575266264726
1106.410034,31.3193223040184,1054.4651644808,20.6255472151818
1108.97668433,31.3193223040184,1057.02572176154,20.6316402644391
1111.54333467,31.3193223040184,1059.58627904229,20.6377333236965
1114.109985,33.6602123381741,1060.83896675218,19.6108059096441
1107.930054,33.6602123381741,1062.09165446208,12.1781871997471
1109.180054,33.6602123381741,1062.20258678176,13.3172548800624
1096.079956,33.6602123381741,1062.31351910145,0.106224560377768
1102.469971,35.9343414357825,1062.00405084619,4.53157871803137
1106.329997,35.9343414357825,1061.69458259092,8.70107297329355
1110.190023,35.9343414357825,1062.26047962228,11.9952019419418
1114.050049,35.9343414357825,1062.82637665363,15.28933091059
1118.02002,40.1094426144612,1064.65397975223,13.2565976333055
1120.589966,40.1094426144612,1066.48158285084,13.9989405346996
1126.47998,40.1094426144612,1069.03088561699,17.3396517685494
1126.80499225,40.1094426144612,1071.58018838314,15.1153612523992
1127.1300045,40.6411596043163,1074.25941588366,12.2294290120287
1127.45501675,40.6411596043163,1076.93864338417,9.87521376151335
1127.780029,40.6411596043163,1079.96596996146,7.17289943422156
1126.199951,40.6411596043163,1082.99329653875,2.56549485692949
1126.420044,37.175010532854,1087.10063711808,2.14439634906444
1115.099976,37.175010532854,1091.20797769741,-13.2830122302626
1119.5724795,37.175010532854,1096.30265063762,-13.9051816704728
1124.044983,37.175010532854,1101.39732357783,-14.5273511106832
1128.5174865,35.0685469816553,1107.69180416495,-14.242864646606
1132.98999,20.5018723050393,1113.98628475207,-1.49816705711146
1136.52002,17.3972153568655,1120.54064616341,-1.41784152027253
1137.140015,17.3972153568655,1127.09500757474,-7.35220793160738
1141.689941,17.3972153568655,1132.82698302656,-8.5342573834223
1144.97998,17.3972153568655,1138.55895847837,-10.9761938352374
1145.64664667,12.9997206593168,1143.37549747534,-10.7285714646525
1146.31331333,12.9997206593168,1148.1920364723,-14.8784438016164
1146.97998,12.9997206593168,1151.732297186,-17.752037845313
1136.219971,12.9997206593168,1155.27255789969,-32.0523075590095
1145.680054,7.07783539731813,1157.26287821617,-18.6606596134927
1148.459961,7.07783539731813,1159.25319853266,-17.8710729299746
1136.030029,7.07783539731813,1160.1830381321,-31.2308445294163
1139.58001675,7.07783539731813,1161.11287773154,-28.6106963788582
1143.1300045,2.53580079848666,1156.95704046856,-16.3628367670462
1146.67999225,2.53580079848666,1152.80120320558,-8.65701175406593
1150.22998,2.53580079848666,1148.26156796456,-0.567388763050758
1138.040039,2.53580079848666,1143.72193272355,-8.21769452203603
1116.47998,-2.68163608637346,1136.16273787157,-17.0011217851918
1091.76001,-2.68163608637346,1128.60354301958,-34.1618969332078
1093.43334967,-2.68163608637346,1126.35610179917,-30.2411160427971
1095.10668933,-2.68163608637346,1124.10866057876,-26.3203351623865
1096.780029,-5.54676142609839,1122.96831575925,-20.6415253331556
1092.170044,-5.54676142609839,1121.82797093975,-24.1111655136497
1097.5,-5.54676142609839,1121.42294480723,-18.3761833811313
1084.530029,-5.54676142609839,1121.01791867471,-30.9411282486128
1073.869995,-5.93638799739017,1120.48242551356,-40.6760425161688
1078.97664367,-5.93638799739017,1119.94693235241,-35.0339006850168
1084.08329233,-5.93638799739017,1116.99001164191,-26.9703313145226
1089.189941,-5.93638799739017,1114.03309093142,-18.9067619340283
1103.319946,-8.15824978557376,1110.68017650952,0.798019276049672
1097.280029,-8.15824978557376,1107.32726208763,-1.88898330205575
1063.109985,-8.15824978557376,1103.35075602827,-32.0825212427001
1066.189941,-8.15824978557376,1099.37424996892,-25.0260591833444
1063.03995733,-12.8667393088107,1097.83548284369,-21.928786204875
1059.88997367,-12.8667393088107,1096.29671571845,-23.5400027396424
1056.73999,-12.8667393088107,1096.25906536049,-26.6523360516799
1070.52002,-12.8667393088107,1096.22141500253,-12.8346556937174
1068.130005,-19.2586017155154,1097.20652793184,-9.81792121632679
1078.469971,-19.2586017155154,1098.19164086116,-0.463068145640591
1075.51001,-19.2586017155154,1099.79792080905,-5.02930909353927
1080.35000625,-19.2586017155154,1101.40420075695,-1.79559279143791
1085.1900025,-23.7905607586749,1103.17298080776,5.80758245091647
1090.02999875,-23.7905607586749,1104.94176085856,8.87879865011132
1094.869995,-23.7905607586749,1107.20373349008,11.4568222685923
1099.51001,-23.7905607586749,1109.4657061216,13.8348646370732
1106.75,-23.7943182391537,1111.66595467846,18.8783635606944
1109.170044,-23.7943182391537,1113.86620323532,19.0981590038368
1108.783366,-23.7943182391537,1115.39643220079,17.1812520383664
1108.396688,-23.7943182391537,1116.92666116626,15.2643450728963
1108.01001,-24.2353925536926,1117.68436472865,14.561037825046
1094.599976,-24.2353925536926,1118.44206829104,0.393300262656794
1105.23999,-24.2353925536926,1119.08149722895,10.3938853247469
1102.939941,-24.2353925536926,1119.72092616686,7.45440738683692
1104.48999,-25.8265231720329,1120.55858631051,9.75792686152636
1108.22998033,-25.8265231720329,1121.39624645416,12.6602570478756
1111.96997067,-25.8265231720329,1123.05966635823,14.7368274838068
1115.709961,-25.8265231720329,1124.7230862623,16.8133979097379
1118.310059,-27.2003511519873,1126.93702601542,18.5733841365673
1118.790039,-27.2003511519873,1129.15096576854,16.8394243834425
1122.969971,-27.2003511519873,1131.11430642372,19.0560157282628
1138.699951,-27.2003511519873,1133.0776470789,32.8226550730833
1138.63330067,-28.1772503098145,1135.06207649706,31.7484744827495
1138.56665033,-28.1772503098145,1137.04650591523,29.6973947245885
1138.5,-28.1772503098145,1138.9187421651,27.7585081447144
1140.449951,-28.1772503098145,1140.79097841497,27.8362228948401
1145.609985,-27.3466909521926,1142.24067111181,30.716004840378
1150.23999,-27.3466909521926,1143.69036380865,33.8963171435378
1149.98999,-27.3466909521926,1145.26974177173,32.0669391804615
1150.16333,-27.3466909521926,1146.84911973481,30.6609012173853
1150.33667,-29.0464945950882,1147.69823436578,31.6849302293074
1150.51001,-29.0464945950882,1148.54734899675,31.009155598334
1159.459961,-29.0464945950882,1148.22143853048,40.2850170646118
1166.209961,-29.0464945950882,1147.8955280642,47.3609275308893
1165.829956,-29.4175108938017,1147.25344883455,47.9940180592555
1159.900024,-29.4175108938017,1146.61136960489,42.7061652889083
1161.87003567,-29.4175108938017,1145.58672416506,45.7008223987443
1163.84004733,-29.4175108938017,1144.56207872522,48.6954794985802
1165.810059,-26.9854218573437,1143.82136126132,48.9741195960269
1174.170044,-26.9854218573437,1143.08064379741,58.0748220599316
1167.719971,-26.9854218573437,1143.30086865418,51.4045242031621
1165.72998,-26.9854218573437,1143.52109351095,49.1943083463923
1166.589966,-26.6075537576167,1143.62775476892,49.5697649886956
1168.79996767,-26.6075537576167,1143.73441602689,51.6731054007259
1171.00996933,-26.6075537576167,1143.59416197464,54.0233611129806
1173.219971,-26.6075537576167,1143.45390792238,56.373616835235
1173.27002,-26.9288957361773,1143.64482344461,56.5540922915623
1169.430054,-26.9288957361773,1143.83573896685,52.5232107693289
1178.099976,-26.9288957361773,1144.48659127653,60.5422804596424
1180.43496725,-26.9288957361773,1145.13744358622,62.2264193999561
1182.7699585,-25.1710853054339,1146.4717084006,61.4693354048316
1185.10494975,-25.1710853054339,1147.80597321498,62.4700618404502
1187.439941,-25.1710853054339,1150.0088150832,62.6022112222306
1189.439941,-25.1710853054339,1152.21165695142,62.3993693540112
1182.449951,-32.0900726039375,1154.73033178973,59.8096918142039
