"EuroPriceInUSD","seasonal","trend","remainder"
1.2829,-0.0117808439255894,1.29937755987465,-0.0046967159490634
1.2796,-0.0117808439255894,1.30099610642613,-0.00961526250054145
1.28666666667,-0.0117808439255894,1.30224043126859,-0.00379292067299986
1.29373333333,-0.0117808439255894,1.30348475611105,0.00202942114454174
1.3008,-0.0115167303714199,1.30350859274534,0.00880813762608179
1.2967,-0.0115167303714199,1.30353242937963,0.00468430099179162
1.2938,-0.0115167303714199,1.30268912359028,0.00262760678114105
1.2833,-0.0115167303714199,1.30184581780093,-0.00702908742950958
1.2823,-0.0116886001392529,1.30050664722105,-0.00651804708179538
1.28036666667,-0.0116886001392529,1.29916747664117,-0.00711220983191407
1.27843333333,-0.0116886001392529,1.29742274648299,-0.00730081301373464
1.2765,-0.0116886001392529,1.29567801632481,-0.00748941618555543
1.2634,-0.0128735580727272,1.29392478373927,-0.0176512256665422
1.2596,-0.0128735580727272,1.29217155115373,-0.0196979930810035
1.2705,-0.0128735580727272,1.29174621119477,-0.00837265312204094
1.2591,-0.0128735580727272,1.29132087123581,-0.0193473131630786
1.266,-0.0149070134292276,1.29128237289396,-0.010375359464732
1.2729,-0.0149070134292276,1.29124387455211,-0.0034368611228861
1.2798,-0.0149070134292276,1.29068851780873,0.00401849562049383
1.2763,-0.0149070134292276,1.29013316106535,0.00107385236387358
1.2795,-0.0154080695317574,1.28913811787146,0.0057699516602947
1.2782,-0.0154080695317574,1.28814307467757,0.00546499485418583
1.2644,-0.0154080695317574,1.28675110701193,-0.00694303748017466
1.2628,-0.0154080695317574,1.28535913934629,-0.00715106981453517
1.2612,-0.0143431697661376,1.2842989716541,-0.00875580188796277
1.2596,-0.0143431697661376,1.28323880396191,-0.00929563419577062
1.2615,-0.0143431697661376,1.28305495456477,-0.00721178479863349
1.2555,-0.0143431697661376,1.28287110516763,-0.0130279354014962
1.2555,-0.0151865229544903,1.28413383782986,-0.0134473148753687
1.2658,-0.0151865229544903,1.28539657049208,-0.00441004753759389
1.2627,-0.0151865229544903,1.28857720042748,-0.0106906774729858
1.2596,-0.0151865229544903,1.29175783036287,-0.0169713074083773
1.2565,-0.0157117130416311,1.29524922344446,-0.0230375104028262
1.2783,-0.0157117130416311,1.29874061652605,-0.00472890348441579
1.2786,-0.0157117130416311,1.30279747793921,-0.00848576489757469
1.2782,-0.0157117130416311,1.30685433935236,-0.0129426263107335
1.2905,-0.0156621566173097,1.30930587969569,-0.00314372307838462
1.29506666667,-0.0156621566173097,1.31175742003902,-0.00102859675171452
1.29963333333,-0.0156621566173097,1.31358656178872,0.00170892815859003
1.3042,-0.0156621566173097,1.31541570353842,0.00444645307889435
1.2942,-0.0158317075687626,1.31710196799481,-0.00707026042604442
1.313,-0.0158317075687626,1.3187882324512,0.010043475117564
1.3671,-0.0158317075687626,1.31960434257361,0.0633273649951482
1.3549,-0.0158317075687626,1.32042045269603,0.0503112548727327
1.3552,-0.0154109617879325,1.32658680497388,0.0440241568140554
1.3555,-0.0154109617879325,1.33275315725172,0.0381578045362081
1.3558,-0.0154109617879325,1.33823546821793,0.0329754935700017
1.3507,-0.0154109617879325,1.34371777918414,0.0223931826037953
1.3494,-0.0150866000026315,1.34315663725629,0.0213299627463379
1.3607,-0.0150866000026315,1.34259549532845,0.033191104674182
1.3295,-0.0150866000026315,1.3424065884736,0.00218001152903358
1.3261,-0.0150866000026315,1.34221768161875,-0.00103108161611454
1.3227,-0.0112336045347683,1.34240950002503,-0.00847589549026107
1.3193,-0.0112336045347683,1.34260131843131,-0.0120677138965444
1.3308,-0.0112336045347683,1.34267793640592,-0.00064433187115398
1.3246,-0.0112336045347683,1.34275455438053,-0.00692094984576341
1.3392,-0.00813204306233171,1.34262045674357,0.00471158631876145
1.3425,-0.00813204306233171,1.34248635910661,0.00814568395572324
1.34486666667,-0.00813204306233171,1.34210044700023,0.0108982627320999
1.34723333333,-0.00813204306233171,1.34171453489385,0.0136508414984768
1.3496,-0.00972591319806368,1.33987237025175,0.0194535429463154
1.3255,-0.00972591319806368,1.33803020560964,-0.00280429241157765
1.3231,-0.00972591319806368,1.33685819323489,-0.00403228003682798
1.3273,-0.00972591319806368,1.33568618086014,0.00133973233792184
1.3274,-0.0110915208668434,1.33480396221903,0.00368755864781689
1.32743333333,-0.0110915208668434,1.33392174357791,0.00460311061893215
1.32746666667,-0.0110915208668434,1.33235144630467,0.00620674123217224
1.3275,-0.0110915208668434,1.33078114903143,0.00781037183541233
1.3276,-0.0122726336077956,1.3283313105333,0.0115413230744987
1.3173,-0.0122726336077956,1.32588147203516,0.00369116157263316
1.3196,-0.0122726336077956,1.32313021706413,0.00874241654366825
1.3058,-0.0122726336077956,1.32037896209309,-0.00230632848529688
1.30273333333,-0.0128048880672196,1.31767040494474,-0.0021321835475161
1.29966666667,-0.0128048880672196,1.31496184779638,-0.00249029305915882
1.2966,-0.0128048880672196,1.31336305731763,-0.00395816925040648
1.2932,-0.0128048880672196,1.31176426683887,-0.00575937877165411
1.2947,-0.0125531095522115,1.31221785058961,-0.00496474103740341
1.305,-0.0125531095522115,1.31267143434036,0.00488167521185523
1.3232,-0.0125531095522115,1.31393212444543,0.0218209851067768
1.31963333333,-0.0125531095522115,1.31519281455051,0.0169936283316983
1.31606666667,-0.0142289101076462,1.31661110454208,0.0136844722355671
1.3125,-0.0142289101076462,1.31802939453364,0.00869951557400128
1.2992,-0.0142289101076462,1.31842530411122,-0.00499639400357754
1.3266,-0.0142289101076462,1.3188212136888,0.0220076964188438
1.3275,-0.0135067035332361,1.31912396159277,0.021882741940471
1.3249,-0.0135067035332361,1.31942670949673,0.0189799940365085
1.32403333333,-0.0135067035332361,1.32042835768042,0.0171116791828185
1.32316666667,-0.0135067035332361,1.32143000586411,0.0152433643391283
1.3223,-0.0129655963958054,1.32318172642464,0.0120838699711663
1.3403,-0.0129655963958054,1.32493344698517,0.0283321494106352
1.3322,-0.0129655963958054,1.32797600707104,0.0171895893247693
1.3363,-0.0129655963958054,1.3310185671569,0.0182470292389034
1.3425,-0.0163453618311027,1.33424471523588,0.0246006465952247
1.34746666667,-0.0163453618311027,1.33747086331485,0.0263411651862482
1.35243333333,-0.0163453618311027,1.3415476707915,0.0272310243696015
1.3574,-0.0163453618311027,1.34562447826815,0.0281208835629547
1.3683,-0.0188861691764691,1.34872255631618,0.0384636128602858
1.3623,-0.0188861691764691,1.35182063436422,0.0293655348122501
1.3563,-0.0188861691764691,1.35469578637512,0.0204903828013525
1.3518,-0.0188861691764691,1.35757093838601,0.013115230790455
1.351,-0.0190403905100872,1.35988565457452,0.010154735935566
1.3502,-0.0190403905100872,1.36220037076303,0.00704001974705903
1.3494,-0.0190403905100872,1.36536201242144,0.00307837808865141
1.3612,-0.0190403905100872,1.36852365407984,0.0117167364302437
1.369,-0.0147307699323644,1.37358178872889,0.0101489812034758
1.3771,-0.0147307699323644,1.37863992337793,0.0131908465544308
1.3972,-0.0147307699323644,1.38346623573168,0.0284645342006882
1.39846666667,-0.0147307699323644,1.38829254808542,0.0249048885169454
1.39973333333,-0.00966941151165812,1.39420330193152,0.0151994429101341
1.401,-0.00966941151165812,1.40011405577763,0.0105553557340297
1.3908,-0.00966941151165812,1.40427554262433,-0.00380613111267114
1.3901,-0.00966941151165812,1.40843702947103,-0.00866761795937188
1.3856,-0.0103008786867764,1.41196156323936,-0.0160606845525817
1.4098,-0.0103008786867764,1.41548609700769,0.00461478167909002
1.41386666667,-0.0103008786867764,1.41739073974701,0.00677680560976435
1.41793333333,-0.0103008786867764,1.41929538248634,0.00893882953043867
1.422,-0.0131892825622641,1.41944204409666,0.0157472384656052
1.4238,-0.0131892825622641,1.41958870570698,0.0174005768552838
1.4207,-0.0131892825622641,1.41865430519152,0.0152349773707485
1.4095,-0.0131892825622641,1.41771990467605,0.00496937788621299
1.4177,-0.0158300022961209,1.41468217838594,0.0188478239101784
1.40733333333,-0.0158300022961209,1.41164445209583,0.0115188835302873
1.39696666667,-0.0158300022961209,1.40900288372674,0.00379378523938056
1.3866,-0.0158300022961209,1.40636131535765,-0.00393131306152594
1.3959,-0.0176003432523038,1.40380431215469,0.0096960310976153
1.4102,-0.0176003432523038,1.40124730895173,0.026553034300574
1.3969,-0.0176003432523038,1.39811735652296,0.0163829867293397
1.4004,-0.0176003432523038,1.3949874040942,0.0230129391581053
1.39526666667,-0.0172246830591294,1.39346628213176,0.0190250675973713
1.39013333333,-0.0172246830591294,1.39194516016932,0.0154128562198117
1.385,-0.0172246830591294,1.39037879662047,0.0118458864386628
1.389,-0.0172246830591294,1.38881243307162,0.0174122499875138
1.384,-0.0172588101706106,1.38797059262186,0.0132882175487468
1.392,-0.0172588101706106,1.38712875217211,0.0221300579984987
1.3932,-0.0172588101706106,1.38785543599765,0.0226033741729612
1.39073333333,-0.0172588101706106,1.38858211982319,0.0194100236774237
1.38826666667,-0.0173750107085088,1.39065438154006,0.0149872958384465
1.3858,-0.0173750107085088,1.39272664325694,0.0104483674515707
1.3978,-0.0173750107085088,1.39502768336761,0.0201473273408939
1.4029,-0.0173750107085088,1.39732872347829,0.0229462872302173
1.394,-0.0174698117374698,1.39936216473024,0.0121076470072274
1.4096,-0.0174698117374698,1.40139560598219,0.0256742057552768
1.40833333333,-0.0174698117374698,1.40231274340271,0.0234904016647552
1.40706666667,-0.0174698117374698,1.40322988082324,0.0213065975842335
1.4058,-0.0173294758930939,1.4026959184757,0.0204335574173988
1.4134,-0.0173294758930939,1.40216195612815,0.02856751976494
1.4096,-0.0173294758930939,1.40113981697696,0.0257896589161302
1.4049,-0.0173294758930939,1.40011767782577,0.0221117980673204
1.4009,-0.0173145176394969,1.39944703375603,0.0187674838834653
1.39716666667,-0.0173145176394969,1.39877638968629,0.015704794623207
1.39343333333,-0.0173145176394969,1.39875311914819,0.0119947318213107
1.3897,-0.0173145176394969,1.39872984861008,0.00828466902941472
1.4019,-0.0166886561394442,1.39937442418173,0.0192142319577127
1.3901,-0.0166886561394442,1.40001899975338,0.00676965638606308
1.399,-0.0166886561394442,1.40130159036109,0.014387065778352
1.3901,-0.0166886561394442,1.4025841809688,0.00420447517064071
1.39256666667,-0.0172312641068408,1.4040850359101,0.00571289486674487
1.39503333333,-0.0172312641068408,1.40558589085139,0.00667870658545233
1.3975,-0.0172312641068408,1.40736655593747,0.00736470816937262
1.3991,-0.0172312641068408,1.40914722102355,0.00718404308329279
1.4089,-0.0193076852735068,1.41123935835721,0.016968326916293
1.413,-0.0193076852735068,1.41333149569088,0.018976189582627
1.409,-0.0193076852735068,1.41537921439251,0.0129284708809987
1.41323333333,-0.0193076852735068,1.41742693309414,0.0151140855093703
1.41746666667,-0.0185747823897395,1.41864308653573,0.0173983625240062
1.4217,-0.0185747823897395,1.41985923997733,0.0204155424124093
1.4223,-0.0185747823897395,1.42040004177509,0.0204747406146526
1.4191,-0.0185747823897395,1.42094084357284,0.0167339388168963
1.4229,-0.0169347014956805,1.42091555221698,0.0189191492787004
1.4227,-0.0169347014956805,1.42089026086112,0.0187444406345634
1.4241,-0.0169347014956805,1.42045295216063,0.0205817493350549
1.4255,-0.0169347014956805,1.42001564346013,0.0224190580355466
1.4269,-0.0157225418880912,1.41907569582048,0.0235468460676083
1.4229,-0.0157225418880912,1.41813574818083,0.0204867937072595
1.4104,-0.0157225418880912,1.41827370384505,0.00784883804304615
1.4053,-0.0157225418880912,1.41841165950926,0.00261088237883267
1.4138,-0.0142530390738475,1.41915088679346,0.00890215228038627
1.4193,-0.0142530390738475,1.41989011407766,0.0136629249961835
1.4248,-0.0142530390738475,1.42106903894092,0.0179840001329286
1.4303,-0.0142530390738475,1.42224796380417,0.0223050752696734
1.4384,-0.0157879883372032,1.42247559294076,0.0317123953964431
1.441,-0.0157879883372032,1.42270322207735,0.0340847662598571
1.437,-0.0157879883372032,1.42234305527849,0.0304449330587115
1.4357,-0.0157879883372032,1.42198288847964,0.0295050998575659
1.43053333333,-0.0196620753927936,1.42070359447906,0.0294918142437386
1.42536666667,-0.0196620753927936,1.41942430047847,0.0256044415843206
1.4202,-0.0196620753927936,1.41846636344684,0.0213957119459556
1.4166,-0.0196620753927936,1.4175084264152,0.018753648977591
1.417,-0.0205466836680964,1.41680147864323,0.0207452050248687
1.4293,-0.0205466836680964,1.41609453087125,0.0337521527968438
1.4294,-0.0205466836680964,1.41613016633173,0.0338165173363634
1.422,-0.0205466836680964,1.41616580179221,0.0263808818758828
1.4146,-0.0209823567014844,1.41705784560282,0.01852451109866
1.4072,-0.0209823567014844,1.41794988941344,0.0102324672880487
1.4101,-0.0209823567014844,1.41832094392233,0.0127614127791589
1.4112,-0.0209823567014844,1.41869199843122,0.0134903582702692
1.4243,-0.0219365665415754,1.41980875953834,0.0264278070032313
1.433,-0.0219365665415754,1.42092552064547,0.0340110458961025
1.43276666667,-0.0219365665415754,1.4209652553066,0.0337379779049776
1.43253333333,-0.0219365665415754,1.42100498996772,0.0334649099038529
1.4323,-0.0222039164499457,1.42110150091442,0.0334024155355239
1.4324,-0.0222039164499457,1.42119801186112,0.0334059045888249
1.427,-0.0222039164499457,1.42127570207538,0.0279282143745634
1.4268,-0.0222039164499457,1.42135339228964,0.0276505241603016
1.4364,-0.0232241553504203,1.42146236761429,0.0381617877361287
1.43333333333,-0.0232241553504203,1.42157134293894,0.0349861457414815
1.43026666667,-0.0232241553504203,1.42201823108227,0.031472590938155
1.4272,-0.0232241553504203,1.42246511922559,0.0279590361248288
1.4314,-0.0223626246570242,1.42350619564715,0.0302564290098699
1.422,-0.0223626246570242,1.42454727206872,0.0198153525883069
1.4335,-0.0223626246570242,1.42647199096612,0.0293906336909089
1.4262,-0.0223626246570242,1.42839670986351,0.0201659147935107
1.42846666667,-0.0227260595581148,1.43128540106878,0.0199073251593336
1.43073333333,-0.0227260595581148,1.43417409227405,0.0192853006140656
1.433,-0.0227260595581148,1.43798080263403,0.017745256924083
1.4473,-0.0227260595581148,1.44178751299401,0.0282385465641002
1.4522,-0.0240224790108724,1.44440466614609,0.0318178128647815
1.4545,-0.0240224790108724,1.44702181929817,0.031500659712705
1.4594,-0.0240224790108724,1.44881956663399,0.0346029123768785
1.4583,-0.0240224790108724,1.45061731396982,0.0317051650410518
1.4572,-0.0214691030540174,1.45135835740778,0.0273107456462369
1.4561,-0.0214691030540174,1.45209940084574,0.0254697022082768
1.4611,-0.0214691030540174,1.45235515367316,0.0302139493808578
1.4671,-0.0214691030540174,1.45261090650058,0.0359581965534388
1.4712,-0.0204014021457613,1.45320725168003,0.0383941504657281
1.4705,-0.0204014021457613,1.45380359685949,0.0370978052862734
1.46893333333,-0.0204014021457613,1.45473688388828,0.034597851587485
1.46736666667,-0.0204014021457613,1.45567017091706,0.0320978978986965
1.4658,-0.0228309514907687,1.45597630758049,0.0326546439102791
1.478,-0.0228309514907687,1.45628244424391,0.0445485072468539
1.4783,-0.0228309514907687,1.455966300833,0.0451646506577723
1.4768,-0.0228309514907687,1.45565015742208,0.0439807940686907
1.467,-0.0256051376710494,1.45473884566906,0.0378662920019861
1.46633333333,-0.0256051376710494,1.45382753391605,0.0381109370850006
1.46566666667,-0.0256051376710494,1.45224005175391,0.0390317525871373
1.465,-0.0256051376710494,1.45065256959178,0.0399525680792738
1.4549,-0.0237536933832121,1.4492600667623,0.0293936266209163
1.4643,-0.0237536933832121,1.44786756393282,0.0401861294503958
1.4539,-0.0237536933832121,1.44730095744132,0.0303527359418909
1.4537,-0.0237536933832121,1.44673435094983,0.0307193424333863
1.45633333333,-0.0203438841204812,1.44718672481981,0.0294904926306718
1.45896666667,-0.0203438841204812,1.44763909868979,0.0316714521006884
1.4616,-0.0203438841204812,1.44859197477733,0.0333519093431478
1.4722,-0.0203438841204812,1.44954485086487,0.0429990332556074
1.4694,-0.02134990556425,1.4505287696235,0.0402211359407458
1.4763,-0.02134990556425,1.45151268838213,0.0461372171821155
1.475,-0.02134990556425,1.45237326284792,0.0439766427163275
1.4755,-0.02134990556425,1.45323383731371,0.0436160682505395
1.476,-0.0211711374881491,1.45370718430352,0.0434639531846299
1.4765,-0.0211711374881491,1.45418053129333,0.043490606194821
1.4864,-0.0211711374881491,1.45441441664053,0.053156720847624
1.4881,-0.0211711374881491,1.45464830198772,0.0546228355004272
1.4864,-0.0201467429606291,1.45504804239088,0.0514987005697485
1.4869,-0.0201467429606291,1.45544778279404,0.05159896016659
1.48853333333,-0.0201467429606291,1.45605350355571,0.0526265727349147
1.49016666667,-0.0201467429606291,1.45665922431739,0.0536541853132395
1.4918,-0.0171224179906386,1.45757189216094,0.051350525829696
1.4971,-0.0171224179906386,1.4584845600045,0.0557378579861427
1.4921,-0.0171224179906386,1.45935112237107,0.0498712956195677
1.5,-0.0171224179906386,1.46021768473765,0.0569047332529931
1.502,-0.0146330557479199,1.4604898572154,0.0561431985325191
1.50196666667,-0.0146330557479199,1.46076202969316,0.0558376927247641
1.50193333333,-0.0146330557479199,1.46003045873057,0.0565359303473538
1.5019,-0.0146330557479199,1.45929888776798,0.0572341679799437
1.4874,-0.0146226340564489,1.45806190135114,0.0439607327053055
1.4785,-0.0146226340564489,1.45682491493431,0.0362977191221383
1.4788,-0.0146226340564489,1.45577698943969,0.0376456446167601
1.48,-0.0146226340564489,1.45472906394507,0.0398935701113818
1.47906666667,-0.0132525361464713,1.45525507343053,0.0370641293859415
1.47813333333,-0.0132525361464713,1.45578108291599,0.0356047865604787
1.4772,-0.0132525361464713,1.45782237641576,0.0326301597307126
1.4658,-0.0132525361464713,1.45986366991552,0.0191888662309463
1.4761,-0.0127238115451236,1.46297574184578,0.0258480696993391
1.4867,-0.0127238115451236,1.46608781377604,0.0333359977690795
1.4862,-0.0127238115451236,1.46909351790125,0.0298302936438701
1.49026666667,-0.0127238115451236,1.47209922202646,0.030891256188661
1.49433333333,-0.0124809347610134,1.4750089137532,0.0318053543378167
1.4984,-0.0124809347610134,1.47791860547993,0.0329623292810828
1.4966,-0.0124809347610134,1.47988000201782,0.0292009327431944
1.5037,-0.0124809347610134,1.48184139855571,0.0343395362053063
1.4922,-0.0125600433174184,1.48338040475292,0.0213796385645033
1.4868,-0.0125600433174184,1.48491941095012,0.014440632367295
1.49003333333,-0.0125600433174184,1.48498068188771,0.0176126947597133
1.49326666667,-0.0125600433174184,1.48504195282529,0.0207847571621316
1.4965,-0.0133239568979089,1.48500495699183,0.0248189999060755
1.4875,-0.0133239568979089,1.48496796115838,0.015855995739529
1.4957,-0.0133239568979089,1.48557769101772,0.0234462658801899
1.4863,-0.0133239568979089,1.48618742087706,0.0134365360208508
1.4815,-0.0145669494883125,1.48679543847432,0.00927151101399093
1.4866,-0.0145669494883125,1.48740345607159,0.0137634934167272
1.4917,-0.0145669494883125,1.48844609676444,0.0178208527238684
1.4968,-0.0145669494883125,1.4894887374573,0.021878212031009
1.4969,-0.0158358178500756,1.49108139580112,0.0216544220489556
1.5083,-0.0158358178500756,1.49267405414494,0.0314617637051395
1.5071,-0.0158358178500756,1.49414821353542,0.0287876043146533
1.4918,-0.0158358178500756,1.49562237292591,0.0120134449241671
1.4953,-0.0171260660216777,1.49655822386999,0.0158678421516882
1.4988,-0.0171260660216777,1.49749407481407,0.018431991207607
1.5023,-0.0171260660216777,1.49716540182373,0.0222606641979481
1.5074,-0.0171260660216777,1.49683672883339,0.0276893371882894
1.509,-0.0174131552227295,1.49453617724494,0.0318769779777921
1.512,-0.0174131552227295,1.49223562565649,0.0371775295662433
1.5068,-0.0174131552227295,1.48999179787294,0.0342213573497872
1.49743333333,-0.0174131552227295,1.4877479700894,0.0270985184633314
1.48806666667,-0.0171728036571789,1.483217736155,0.0220217341721742
1.4787,-0.0171728036571789,1.47868750222061,0.0171853014365673
1.4774,-0.0171728036571789,1.47666957098694,0.0179032326702371
1.4768,-0.0171728036571789,1.47465163975327,0.0193211639039066
1.473,-0.0151122441335765,1.47206229286772,0.0160499512658538
1.4757,-0.0151122441335765,1.46947294598217,0.0213392981514033
1.47203333333,-0.0151122441335765,1.46707101576536,0.0200745616982161
1.46836666667,-0.0151122441335765,1.46466908554855,0.0188098252550288
1.4647,-0.013570441430013,1.46144698508081,0.0168234563492067
1.4541,-0.013570441430013,1.45822488461306,0.00944555681694803
1.456,-0.013570441430013,1.45387077726722,0.0156996641627976
1.4343,-0.013570441430013,1.44951666992137,-0.00164622849135299
1.4337,-0.013151330133518,1.44676156503605,8.97650974653885e-05
1.43473333333,-0.013151330133518,1.44400646015074,0.00387820331277866
1.43576666667,-0.013151330133518,1.44233826156691,0.00657973523661259
1.4368,-0.013151330133518,1.44067006298307,0.00928126715044653
1.4279,-0.0114405573553003,1.44065180680795,-0.0013112494526506
1.4276,-0.0114405573553003,1.44063355063283,-0.00159299327752982
1.4398,-0.0114405573553003,1.44080351564939,0.010437041705907
1.44015,-0.0114405573553003,1.44097348066596,0.0106170766893441
1.44026666667,-0.0113011169096492,1.4411702198937,0.0103975636859526
1.44038333333,-0.0113011169096492,1.44136695912144,0.0103174911182122
1.4405,-0.0113011169096492,1.44147613782559,0.0103249790840549
1.4433,-0.0113011169096492,1.44158531652975,0.0130158003798977
1.4338,-0.0143205669744967,1.44181285845941,0.006307708515082
1.4406,-0.0143205669744967,1.44204040038908,0.012880166585419
1.43975,-0.0143205669744967,1.44286067810218,0.0112098888723202
1.43946666667,-0.0143205669744967,1.44368095581528,0.0101062778292216
1.43918333333,-0.0153471367392583,1.44466709086507,0.00986337920418423
1.4389,-0.00556119196356691,1.44565322591487,-0.00119203395130585
1.4442,-0.0104670305510185,1.44712833707222,0.00753869347879932
1.435,-0.0104670305510185,1.44860344822957,-0.00313641767854667
1.4304,-0.0104670305510185,1.44985751548077,-0.00899048492975263
1.4273,-0.0104670305510185,1.45111158273198,-0.0133445521809585
1.4358,-0.0149660724330051,1.4523322360439,-0.00156616361089479
1.4443,-0.0149660724330051,1.45355288935582,0.00571318307718238
1.4528,-0.0149660724330051,1.45375729812371,0.0140087743092945
1.4481,-0.0149660724330051,1.4539617068916,0.00910436554140626
1.4563,-0.0169987543442963,1.4540037513131,0.0192950030311945
1.4486,-0.0169987543442963,1.4540457957346,0.0115529586096921
1.4374,-0.0169987543442963,1.45238349288951,0.00201526145478681
1.43723333333,-0.0169987543442963,1.45072119004441,0.00351089762988144
1.43706666667,-0.0161907217934283,1.4483833332865,0.00487405517692752
1.4369,-0.0161907217934283,1.44604547652859,0.00704524526484129
1.4279,-0.0161907217934283,1.44260615779752,0.00148456399590491
1.4132,-0.0161907217934283,1.43916683906646,-0.00977611727303129
1.4064,-0.0163238073017536,1.43587193234059,-0.0131481250388372
1.4135,-0.0163238073017536,1.43257702561472,-0.0027532183129686
1.41403333333,-0.0163238073017536,1.42822010804013,0.00213703259162101
1.41456666667,-0.0163238073017536,1.42386319046554,0.00702728350621062
1.4151,-0.0144461325533223,1.42104504059502,0.00850109195830262
1.4085,-0.0144461325533223,1.4182268907245,0.00471924182882599
1.4072,-0.0144461325533223,1.41566180472347,0.00598432782984948
1.3999,-0.0144461325533223,1.41309671872245,0.00124941383087274
1.3966,-0.0140179345104925,1.41112300892202,-0.000505074411525142
1.39483333333,-0.0140179345104925,1.40914929912159,-0.000298031281093625
1.39306666667,-0.0140179345104925,1.40650804023714,0.000576560943354343
1.3913,-0.0140179345104925,1.40386678135269,0.00145115315780253
1.3937,-0.0140137475296841,1.40117965383602,0.00653409369366775
1.3984,-0.0140137475296841,1.39849252631934,0.0139212212103417
1.3847,-0.0140137475296841,1.39591091573558,0.00280283179410845
1.3691,-0.0140137475296841,1.39332930515181,-0.0102155576221246
1.36856666667,-0.0117808439255894,1.39050648173753,-0.0101589711419434
1.36803333333,-0.0117808439255894,1.38768365832326,-0.00786948106766738
1.3675,-0.0117808439255894,1.38581090315821,-0.00653005923262118
1.376,-0.0117808439255894,1.38393814799316,0.00384269593242514
1.374,-0.0115167303714199,1.38261811356706,0.0028986168043601
1.3718,-0.0115167303714199,1.38129807914096,0.00201865123046407
1.3572,-0.0115167303714199,1.3805103650854,-0.0117936347139811
1.35836666667,-0.0115167303714199,1.37972265102985,-0.00983925398842622
1.35953333333,-0.0116886001392529,1.3784001573193,-0.00717822385005062
1.3607,-0.0116886001392529,1.37707766360876,-0.00468906346950759
1.3649,-0.0116886001392529,1.376386041225,0.000202558914252693
1.3726,-0.0116886001392529,1.37569441884124,0.00859418129801304
1.3567,-0.0128735580727272,1.37548209047113,-0.00590853239840761
1.3519,-0.0128735580727272,1.37526976210103,-0.0104962040283023
1.35546666667,-0.0128735580727272,1.37455105947826,-0.00621083473553008
1.35903333333,-0.0128735580727272,1.37383235685548,-0.0019254654527574
1.3626,-0.0149070134292276,1.3735644348758,0.00394257855343016
1.3577,-0.0149070134292276,1.37329651289611,-0.000689499466882681
1.3547,-0.0149070134292276,1.3733874486231,-0.00378043519387661
1.3489,-0.0149070134292276,1.3734783843501,-0.00967137092087067
1.357,-0.0154080695317574,1.37388162182855,-0.00147355229679702
1.3555,-0.0154080695317574,1.37428485930701,-0.00337678977525346
1.354,-0.0154080695317574,1.37550590063467,-0.00609783110290807
1.3525,-0.0154080695317574,1.37672694196232,-0.00881887243056267
1.3548,-0.0143431697661376,1.37844580872607,-0.00930263895993
1.3641,-0.0143431697661376,1.38016467548982,-0.00172150572367769
1.3668,-0.0143431697661376,1.38160349848491,-0.000460328718767888
1.3582,-0.0143431697661376,1.38304232148,-0.0104991517138577
1.36086666667,-0.0151865229544903,1.38416364133704,-0.0081104517125461
1.36353333333,-0.0151865229544903,1.38528496119408,-0.00656510490958695
