Date,CostPerTransaction
2011-02-16 18:15:05,5.882490058195926
2011-02-17 18:15:05,5.588594235033258
2011-02-18 18:15:05,5.43722531160115
2011-02-19 18:15:05,5.062605752961083
2011-02-20 18:15:05,5.286232273262661
2011-02-21 18:15:05,4.15453529710513
2011-02-22 18:15:05,4.282848234200744
2011-02-23 18:15:05,4.821428571428571
2011-02-24 18:15:05,5.193628002043945
2011-02-25 18:15:05,5.201499531396438
2011-02-26 18:15:05,6.3169632637474535
2011-02-27 18:15:05,5.753206545776205
2011-02-28 18:15:05,4.102525284679088
2011-03-01 18:15:05,3.7981927710843375
2011-03-02 18:15:05,2.698658372562205
2011-03-03 18:15:05,2.8669686875416387
2011-03-04 18:15:05,4.410561208117036
2011-03-05 18:15:05,6.257120838129497
2011-03-06 18:15:05,6.410615080813347
2011-03-07 18:15:05,5.040233490566038
2011-03-08 18:15:05,3.461703083003953
2011-03-09 18:15:05,3.9083850884163396
2011-03-10 18:15:05,3.4729979879275654
2011-03-11 18:15:05,2.9913015662078783
2011-03-12 18:15:05,2.24070579658606
2011-03-13 18:15:05,2.2111271111111117
2011-03-14 18:15:05,1.766789667896679
2011-03-15 18:15:05,1.7468355882352942
2011-03-16 18:15:05,2.0073802903923386
2011-03-17 18:15:05,1.8083061480552067
2011-03-18 18:15:05,2.127621571946357
2011-03-19 18:15:05,1.4423969171483622
2011-03-20 18:15:05,1.8467801047120416
2011-03-21 18:15:05,0.8350252390057361
2011-03-22 18:15:05,2.19320552194698
2011-03-23 18:15:05,1.443131868131868
2011-03-24 18:15:05,3.08751127141569
2011-03-25 18:15:05,3.4567992333493054
2011-03-26 18:15:05,2.137217944425845
2011-03-27 18:15:05,3.0181993838028167
2011-03-28 18:15:05,2.0444605263157896
2011-03-29 18:15:05,2.1140308747855916
2011-03-30 18:15:05,3.817467692307692
2011-03-31 18:15:05,3.668677207615594
2011-04-01 18:15:05,4.4514541703750785
2011-04-02 18:15:05,4.175698691796009
2011-04-03 18:15:05,4.167641547099189
2011-04-04 18:15:05,3.057133648474431
2011-04-05 18:15:05,3.1578124999999995
2011-04-06 18:15:05,2.9418863235294115
2011-04-07 18:15:05,3.3771298045602607
2011-04-08 18:15:05,3.66741
2011-04-09 18:15:05,3.490846426529445
2011-04-10 18:15:05,3.8587695674531153
2011-04-11 18:15:05,3.2021415646620546
2011-04-12 18:15:05,3.7115096582466567
2011-04-13 18:15:05,4.053629032258065
2011-04-14 18:15:05,2.585950134770889
2011-04-15 18:15:05,3.6779672563718138
2011-04-16 18:15:05,4.619462121212122
2011-04-17 18:15:05,4.162752155172414
2011-04-18 18:15:05,3.4531980081150873
2011-04-19 18:15:05,2.3536445192038125
2011-04-20 18:15:05,2.7208526000630315
2011-04-21 18:15:05,5.170642625523013
2011-04-22 18:15:05,5.095989389920423
2011-04-23 18:15:05,6.27345
2011-04-24 18:15:05,6.17734375
2011-04-25 18:15:05,6.359819952305247
2011-04-26 18:15:05,6.067253904831094
2011-04-27 18:15:05,4.074857142857144
2011-04-28 18:15:05,5.827363184079601
2011-04-29 18:15:05,7.8551813471502605
2011-04-30 18:15:05,9.553575246146195
2011-05-01 18:15:05,8.633173407917383
2011-05-02 18:15:05,12.356677252878127
2011-05-03 18:15:05,11.170157650695515
2011-05-04 18:15:05,11.227468823727673
2011-05-05 18:15:05,11.745954692556634
2011-05-06 18:15:05,11.03428999692213
2011-05-07 18:15:05,10.423553612753922
2011-05-08 18:15:05,14.472272236226145
2011-05-09 18:15:05,13.780605898876402
2011-05-10 18:15:05,16.535239911026373
2011-05-11 18:15:05,17.347901894865526
2011-05-12 18:15:05,18.52032849013657
2011-05-13 18:15:05,19.304143960036328
2011-05-14 18:15:05,25.402552310876064
2011-05-15 18:15:05,24.458571428571428
2011-05-16 18:15:05,22.915264423076927
2011-05-17 18:15:05,25.06686271641791
2011-05-18 18:15:05,22.322010006003605
2011-05-19 18:15:05,12.971958682518027
2011-05-20 18:15:05,16.579970851551113
2011-05-21 18:15:05,14.610910078805473
2011-05-22 18:15:05,15.437086469616304
2011-05-23 18:15:05,17.891610389610392
2011-05-24 18:15:05,19.11844660194175
2011-05-25 18:15:05,17.79062054439404
2011-05-26 18:15:05,21.785508946905257
2011-05-27 18:15:05,16.1083081405937
2011-05-28 18:15:05,13.417056786703599
2011-05-29 18:15:05,15.584564825396823
2011-05-30 18:15:05,14.267838676318512
2011-05-31 18:15:05,11.516765436079314
2011-06-01 18:15:05,13.80410463008733
2011-06-02 18:15:05,14.067241861114994
2011-06-03 18:15:05,17.377215189873418
2011-06-04 18:15:05,21.494096660207454
2011-06-05 18:15:05,24.263712045092515
2011-06-06 18:15:05,24.559031402936377
2011-06-07 18:15:05,18.56510569852941
2011-06-08 18:15:05,25.734603396524488
2011-06-09 18:15:05,27.567354319059753
2011-06-10 18:15:05,35.32404522389388
2011-06-11 18:15:05,31.273965239204443
2011-06-12 18:15:05,25.574699177236887
2011-06-13 18:15:05,24.604101977447296
2011-06-14 18:15:05,18.793062212347245
2011-06-15 18:15:05,19.95766299745978
2011-06-16 18:15:05,17.085570179162776
2011-06-17 18:15:05,15.161923623138206
2011-06-18 18:15:05,14.48948024948025
2011-06-19 18:15:05,18.051015995818087
2011-06-20 18:15:05,17.877668912927824
2011-06-21 18:15:05,19.591783216783217
2011-06-22 18:15:05,17.22530482641829
2011-06-23 18:15:05,18.136986301369863
2011-06-24 18:15:05,18.07548513562062
2011-06-25 18:15:05,14.001218871493116
2011-06-26 18:15:05,13.214973559914545
2011-06-27 18:15:05,12.633677216296554
2011-06-28 18:15:05,12.338957032684537
2011-06-29 18:15:05,15.106418586335893
2011-06-30 18:15:05,16.05361659079413
2011-07-01 18:15:05,16.21925925925926
2011-07-02 18:15:05,15.291710387137716
2011-07-03 18:15:05,15.776796688824785
2011-07-04 18:15:05,13.713296471827276
2011-07-05 18:15:05,13.38344534842589
2011-07-06 18:15:05,11.670768117253234
2011-07-07 18:15:05,11.789554940374787
2011-07-08 18:15:05,14.027236862745099
2011-07-09 18:15:05,14.13540550196499
2011-07-10 18:15:05,14.035516941789748
2011-07-11 18:15:05,11.496590017229149
2011-07-12 18:15:05,12.004868056850484
2011-07-13 18:15:05,13.544099216710187
2011-07-14 18:15:05,12.91927782396959
2011-07-15 18:15:05,13.360475086906142
2011-07-16 18:15:05,14.356003068661295
2011-07-17 18:15:05,12.967016465422613
2011-07-18 18:15:05,12.811993402565667
2011-07-19 18:15:05,12.246770759403832
2011-07-20 18:15:05,11.765996489174954
2011-07-21 18:15:05,12.564117692843867
2011-07-22 18:15:05,11.830800391134288
2011-07-23 18:15:05,12.577206870799106
2011-07-24 18:15:05,15.652409254131706
2011-07-25 18:15:05,12.12975758241758
2011-07-26 18:15:05,14.4977026544459
2011-07-27 18:15:05,15.283607876095571
2011-07-28 18:15:05,14.965208493220773
2011-07-29 18:15:05,14.902520107238605
2011-07-30 18:15:05,15.314093959731546
2011-07-31 18:15:05,16.859410337865118
2011-08-01 18:15:05,14.77318547061753
2011-08-02 18:15:05,11.227918983320096
2011-08-03 18:15:05,12.942227464613856
2011-08-04 18:15:05,9.269761523378985
2011-08-05 18:15:05,10.914655172413793
2011-08-06 18:15:05,9.64364406779661
2011-08-07 18:15:05,9.431315985130114
2011-08-08 18:15:05,8.074770745428973
2011-08-09 18:15:05,9.330643667515627
2011-08-10 18:15:05,10.606812216654737
2011-08-11 18:15:05,8.739686076885166
2011-08-12 18:15:05,9.603838436591166
2011-08-13 18:15:05,8.716531275385865
2011-08-14 18:15:05,9.083737042382891
2011-08-15 18:15:05,10.197736911465196
2011-08-16 18:15:05,8.307313964791014
2011-08-17 18:15:05,8.976882381889764
2011-08-18 18:15:05,12.372672656564305
2011-08-19 18:15:05,10.2478708103249
2011-08-20 18:15:05,12.014917614035088
2011-08-21 18:15:05,11.43242012236574
2011-08-22 18:15:05,12.7825980565371
2011-08-23 18:15:05,13.161272727272728
2011-08-24 18:15:05,10.19672712396018
2011-08-25 18:15:05,9.9188434397063
2011-08-26 18:15:05,10.611244818826048
2011-08-27 18:15:05,8.545513737836291
2011-08-28 18:15:05,9.916361635796813
2011-08-29 18:15:05,7.596295696170103
2011-08-30 18:15:05,9.04418226484833
2011-08-31 18:15:05,9.346153846153848
2011-09-01 18:15:05,7.43499801967509
2011-09-02 18:15:05,9.958592525661416
2011-09-03 18:15:05,9.789764869565216
2011-09-04 18:15:05,8.20017332008911
2011-09-05 18:15:05,8.962391017717346
2011-09-06 18:15:05,7.459366356911098
2011-09-07 18:15:05,7.789721270548901
2011-09-08 18:15:05,7.058875614874247
2011-09-09 18:15:05,6.692620423892101
2011-09-10 18:15:05,6.884367364238492
2011-09-11 18:15:05,8.108173305824474
2011-09-12 18:15:05,7.1725171286203695
2011-09-13 18:15:05,6.478519195612432
2011-09-14 18:15:05,6.990325403966645
2011-09-15 18:15:05,6.974018211920531
2011-09-16 18:15:05,5.459385964912281
2011-09-17 18:15:05,5.0008752629024436
2011-09-18 18:15:05,7.232900432900433
2011-09-19 18:15:05,5.451785714285713
2011-09-20 18:15:05,6.3700835579514825
2011-09-21 18:15:05,5.762883040356524
2011-09-22 18:15:05,6.4260274735605165
2011-09-23 18:15:05,6.572314534364262
2011-09-24 18:15:05,5.638199325950892
2011-09-25 18:15:05,6.888820313877622
2011-09-26 18:15:05,6.3238701064728735
2011-09-27 18:15:05,5.764780300578035
2011-09-28 18:15:05,5.728525625539257
2011-09-29 18:15:05,5.646300052548607
2011-09-30 18:15:05,5.713042346407495
2011-10-01 18:15:05,6.457002148997135
2011-10-02 18:15:05,6.572104956268222
2011-10-03 18:15:05,5.2664066857962695
2011-10-04 18:15:05,6.153139578630548
2011-10-05 18:15:05,5.538167417175941
2011-10-06 18:15:05,5.465369753497669
2011-10-07 18:15:05,5.638818297331637
2011-10-08 18:15:05,5.289986081370451
2011-10-09 18:15:05,4.80268842255024
2011-10-10 18:15:05,4.546665661844483
2011-10-11 18:15:05,3.756177393089292
2011-10-12 18:15:05,3.853991763619576
2011-10-13 18:15:05,4.276281916016037
2011-10-14 18:15:05,4.8227803294573635
2011-10-15 18:15:05,4.69813322368421
2011-10-16 18:15:05,4.9197082413346465
2011-10-17 18:15:05,3.8009679671017342
2011-10-18 18:15:05,3.312423588637181
2011-10-19 18:15:05,3.6378137151767147
2011-10-20 18:15:05,2.649766355140187
2011-10-21 18:15:05,3.504494687324996
2011-10-22 18:15:05,3.2192116182572614
2011-10-23 18:15:05,3.2379526692350025
2011-10-24 18:15:05,3.3265078560567667
2011-10-25 18:15:05,3.7427338129496404
2011-10-26 18:15:05,2.95512116073111
2011-10-27 18:15:05,3.701841063515509
2011-10-28 18:15:05,3.249905106632753
2011-10-29 18:15:05,3.9105978389975964
2011-10-30 18:15:05,3.6241227045826503
2011-10-31 18:15:05,4.684135593220339
2011-11-01 18:15:05,4.1583262531860665
2011-11-02 18:15:05,4.518664347826087
2011-11-03 18:15:05,3.6469279498781764
2011-11-04 18:15:05,3.4559662593815665
2011-11-05 18:15:05,3.6630615969581752
2011-11-06 18:15:05,4.496335391356302
2011-11-07 18:15:05,3.724597804466129
2011-11-08 18:15:05,3.77124739039666
2011-11-09 18:15:05,3.972029877772748
2011-11-10 18:15:05,3.4190760527969832
2011-11-11 18:15:05,3.36569222283508
2011-11-12 18:15:05,3.9279311634867184
2011-11-13 18:15:05,4.477957547169812
2011-11-14 18:15:05,3.6672704626334514
2011-11-15 18:15:05,3.6132520956224776
2011-11-16 18:15:05,2.9543637916310845
2011-11-17 18:15:05,3.3698084560400288
2011-11-18 18:15:05,3.250630747198008
2011-11-19 18:15:05,3.0234059889997966
2011-11-20 18:15:05,3.3368632193494583
2011-11-21 18:15:05,3.0654401268834257
2011-11-22 18:15:05,2.9546732452057345
2011-11-23 18:15:05,2.7751138790035585
2011-11-24 18:15:05,2.745693227091633
2011-11-25 18:15:05,3.097819129140305
2011-11-26 18:15:05,3.2136353417266186
2011-11-27 18:15:05,2.9693456403838128
2011-11-28 18:15:05,2.6581189822784808
2011-11-29 18:15:05,3.1750457956808087
2011-11-30 18:15:05,3.412756948831333
2011-12-01 18:15:05,4.314411284335561
2011-12-02 18:15:05,3.9021298290057
2011-12-03 18:15:05,4.244974690041568
2011-12-04 18:15:05,3.873434782608696
2011-12-05 18:15:05,3.69446825271782
2011-12-06 18:15:05,3.454871100982765
2011-12-07 18:15:05,3.1833046776232616
2011-12-08 18:15:05,4.126369448764471
2011-12-09 18:15:05,4.03632219486458
2011-12-10 18:15:05,4.120317569899896
2011-12-11 18:15:05,4.734580152671756
2011-12-12 18:15:05,4.75493538789602
2011-12-13 18:15:05,3.861867633726201
2011-12-14 18:15:05,4.605703609756096
2011-12-15 18:15:05,3.5910046384222056
2011-12-16 18:15:05,3.7662079338221472
2011-12-17 18:15:05,4.894264370201286
2011-12-18 18:15:05,5.1781690140845065
2011-12-19 18:15:05,5.374772899999999
2011-12-20 18:15:05,4.547800718132853
2011-12-21 18:15:05,5.6228745367919535
2011-12-22 18:15:05,4.737143169474046
2011-12-23 18:15:05,5.232029616724739
2011-12-24 18:15:05,5.576826304533791
2011-12-25 18:15:05,7.19788381383079
2011-12-26 18:15:05,6.894854445270396
2011-12-27 18:15:05,5.795210913660023
2011-12-28 18:15:05,6.325048629502917
2011-12-29 18:15:05,6.037690623133585
2011-12-30 18:15:05,5.4802746815286625
2011-12-31 18:15:05,7.508817435131602
2012-01-01 18:15:05,8.568560689807649
2012-01-02 18:15:05,7.200333878464452
2012-01-03 18:15:05,7.733667027417026
2012-01-04 18:15:05,7.6733495741660755
2012-01-05 18:15:05,6.804199074743385
2012-01-06 18:15:05,9.654664360949537
2012-01-07 18:15:05,10.226836296892609
2012-01-08 18:15:05,9.218060413354529
2012-01-09 18:15:05,9.668811468578095
2012-01-10 18:15:05,7.637662771285474
2012-01-11 18:15:05,7.5731710379464285
2012-01-12 18:15:05,8.405873109606798
2012-01-13 18:15:05,6.240290657392629
2012-01-14 18:15:05,8.030034155034155
2012-01-15 18:15:05,7.755485534082396
2012-01-16 18:15:05,8.52772152580404
2012-01-17 18:15:05,8.449585943468295
2012-01-18 18:15:05,6.84981981981982
2012-01-19 18:15:05,6.634297648514852
2012-01-20 18:15:05,6.80037808871688
2012-01-21 18:15:05,8.662715994683207
2012-01-22 18:15:05,7.901534512264688
2012-01-23 18:15:05,9.227070003342249
2012-01-24 18:15:05,6.45861375971835
2012-01-25 18:15:05,6.240819508544344
2012-01-26 18:15:05,5.989222090261282
2012-01-27 18:15:05,6.060210727383863
2012-01-28 18:15:05,7.3146269729286315
2012-01-29 18:15:05,7.459306930693068
2012-01-30 18:15:05,7.726864927728858
2012-01-31 18:15:05,6.9234116555881915
2012-02-01 18:15:05,5.521154492753623
2012-02-02 18:15:05,7.274191229331416
2012-02-03 18:15:05,7.090167938931298
2012-02-04 18:15:05,6.482558904830854
2012-02-05 18:15:05,6.131930169286579
2012-02-06 18:15:05,6.595255384615385
2012-02-07 18:15:05,6.008968738049713
2012-02-08 18:15:05,5.836144070101224
2012-02-09 18:15:05,5.7568535610965705
2012-02-10 18:15:05,5.0442101654709575
2012-02-11 18:15:05,5.433368310598111
2012-02-12 18:15:05,6.3224240378122865
2012-02-13 18:15:05,5.598200692041521
2012-02-14 18:15:05,3.92519052523172
2012-02-15 18:15:05,3.650636105561981
2012-02-16 18:15:05,3.2925736721947017
2012-02-17 18:15:05,4.753250272166105
2012-02-18 18:15:05,5.8957538571000585
2012-02-19 18:15:05,5.735891294672961
2012-02-20 18:15:05,5.395482183720169
2012-02-21 18:15:05,4.47382895400126
2012-02-22 18:15:05,5.004578888265019
2012-02-23 18:15:05,5.251630914858519
2012-02-24 18:15:05,5.234582274052479
2012-02-25 18:15:05,6.42908014571949
2012-02-26 18:15:05,6.497273877969577
2012-02-27 18:15:05,6.2255444015444015
2012-02-28 18:15:05,5.6624415270861626
2012-02-29 18:15:05,6.6790769230769245
2012-03-01 18:15:05,5.795731157455683
2012-03-02 18:15:05,4.3134105405405405
2012-03-03 18:15:05,4.991237037361867
2012-03-04 18:15:05,5.2957786272228695
2012-03-05 18:15:05,4.946375390102542
2012-03-06 18:15:05,5.5698197527186055
2012-03-07 18:15:05,5.748673562519014
2012-03-08 18:15:05,5.880934438583272
2012-03-09 18:15:05,6.344399459709788
2012-03-10 18:15:05,7.062388503468782
2012-03-11 18:15:05,6.416403169694627
2012-03-12 18:15:05,7.3183824982541905
2012-03-13 18:15:05,6.049977957384276
2012-03-14 18:15:05,5.2978554114994365
2012-03-15 18:15:05,5.348076630682684
2012-03-16 18:15:05,5.7631673128541605
2012-03-17 18:15:05,6.217031874749098
2012-03-18 18:15:05,7.307220877284594
2012-03-19 18:15:05,6.283792424015571
2012-03-20 18:15:05,5.5832707450030306
2012-03-21 18:15:05,5.654223495702007
2012-03-22 18:15:05,5.6362699822380105
2012-03-23 18:15:05,4.991179087875417
2012-03-24 18:15:05,6.324106460300263
2012-03-25 18:15:05,6.2671510993759005
2012-03-26 18:15:05,5.571407251507188
2012-03-27 18:15:05,5.529502048534511
2012-03-28 18:15:05,5.402922298850576
2012-03-29 18:15:05,4.491474578793516
2012-03-30 18:15:05,5.052177306941734
2012-03-31 18:15:05,6.420983137130131
2012-04-01 18:15:05,6.582526428190071
2012-04-02 18:15:05,5.303700295760763
2012-04-03 18:15:05,4.255742140867489
2012-04-04 18:15:05,4.686911351784998
2012-04-05 18:15:05,4.2212392374946255
2012-04-06 18:15:05,4.360548571428572
2012-04-07 18:15:05,5.345081274382316
2012-04-08 18:15:05,5.78360006599571
2012-04-09 18:15:05,5.99741935483871
2012-04-10 18:15:05,4.15585062240664
2012-04-11 18:15:05,4.678981910487642
2012-04-12 18:15:05,4.039924820862211
2012-04-13 18:15:05,4.1291575784872165
2012-04-14 18:15:05,4.2186074354127285
2012-04-15 18:15:05,3.9895654396280587
2012-04-16 18:15:05,4.223415753250064
2012-04-17 18:15:05,4.2724265609288965
2012-04-18 18:15:05,3.881265930018417
2012-04-19 18:15:05,5.048977938427023
2012-04-20 18:15:05,5.002310379241517
2012-04-21 18:15:05,5.188015444015445
2012-04-22 18:15:05,5.86960084219858
2012-04-23 18:15:05,5.6441194974433895
2012-04-24 18:15:05,4.328059499661934
2012-04-25 18:15:05,4.599767621998452
2012-04-26 18:15:05,3.9782276212287164
2012-04-27 18:15:05,4.5846565525049545
2012-04-28 18:15:05,5.568502439704448
2012-04-29 18:15:05,5.177367950310559
2012-04-30 18:15:05,4.663503971756398
2012-05-01 18:15:05,4.446871896722938
2012-05-02 18:15:05,4.257826032220207
2012-05-03 18:15:05,3.506364243263046
2012-05-04 18:15:05,2.7799109627156366
2012-05-05 18:15:05,2.958973178807947
2012-05-06 18:15:05,3.5351314432989693
2012-05-07 18:15:05,2.678292206595836
2012-05-08 18:15:05,2.7649743828598043
2012-05-09 18:15:05,2.218885940100716
2012-05-10 18:15:05,2.9038846970054237
2012-05-11 18:15:05,2.183458777120316
2012-05-12 18:15:05,1.555656313761052
2012-05-13 18:15:05,2.3461088327179778
2012-05-14 18:15:05,1.2905536594073543
2012-05-15 18:15:05,1.6061973387135513
2012-05-16 18:15:05,1.4519519103521878
2012-05-17 18:15:05,2.0376641821112007
2012-05-18 18:15:05,1.7011191285963785
2012-05-19 18:15:05,0.989010779135634
2012-05-20 18:15:05,1.1005250840134422
2012-05-21 18:15:05,1.1693322005972608
2012-05-22 18:15:05,1.185628874935829
2012-05-23 18:15:05,1.1686290322580646
2012-05-24 18:15:05,1.361389239046887
2012-05-25 18:15:05,1.0331247629882443
2012-05-26 18:15:05,1.4526784254857812
2012-05-27 18:15:05,1.9006255898611295
2012-05-28 18:15:05,1.0978048330566317
2012-05-29 18:15:05,1.1287969197689347
2012-05-30 18:15:05,1.208785300858486
2012-05-31 18:15:05,1.811582740680636
2012-06-01 18:15:05,1.6132217861044793
2012-06-02 18:15:05,2.2199090468497578
2012-06-03 18:15:05,1.5633594920087042
2012-06-04 18:15:05,0.8892155655344122
2012-06-05 18:15:05,0.8287987113288318
2012-06-06 18:15:05,2.533111354309165
2012-06-07 18:15:05,1.1431700853862008
2012-06-08 18:15:05,1.5561118113739156
2012-06-09 18:15:05,1.5138253427655997
2012-06-10 18:15:05,1.2180858421480878
2012-06-11 18:15:05,1.2136321474131821
2012-06-12 18:15:05,1.9219272937103289
2012-06-13 18:15:05,0.9316794773251345
2012-06-14 18:15:05,0.7657113532291173
2012-06-15 18:15:05,0.8575178114167262
2012-06-16 18:15:05,1.0745639080972562
2012-06-17 18:15:05,1.3247986661702655
2012-06-18 18:15:05,1.3050250281848927
2012-06-19 18:15:05,1.5644906696756586
2012-06-20 18:15:05,1.3550285822255417
2012-06-21 18:15:05,1.5718954001735783
2012-06-22 18:15:05,1.8839338544031312
2012-06-23 18:15:05,2.4917946950459395
2012-06-24 18:15:05,2.1136180987202926
2012-06-25 18:15:05,1.9023561039060997
2012-06-26 18:15:05,1.4705790579776936
2012-06-27 18:15:05,1.7368912178482832
2012-06-28 18:15:05,1.651922058209775
2012-06-29 18:15:05,2.0908403240968707
2012-06-30 18:15:05,2.016858776685869
2012-07-01 18:15:05,2.455959435064245
2012-07-02 18:15:05,2.15357905982906
2012-07-03 18:15:05,2.1424760306807284
2012-07-04 18:15:05,2.3713668606766096
2012-07-05 18:15:05,2.107621229303697
2012-07-06 18:15:05,2.349497421910573
2012-07-07 18:15:05,2.2074610585938994
2012-07-08 18:15:05,2.4418786007282107
2012-07-09 18:15:05,2.2534076621990278
2012-07-10 18:15:05,1.6390678787153878
2012-07-11 18:15:05,1.6520410740924911
2012-07-12 18:15:05,2.090481259200544
2012-07-13 18:15:05,2.7170257241585256
2012-07-14 18:15:05,2.258543575559665
2012-07-15 18:15:05,2.206046388781581
2012-07-16 18:15:05,2.0130017964071856
2012-07-17 18:15:05,2.426319430432652
2012-07-18 18:15:05,2.3166416962223018
2012-07-19 18:15:05,2.139881735688773
2012-07-20 18:15:05,1.8215012576661107
2012-07-21 18:15:05,1.9421671365498163
2012-07-22 18:15:05,2.0912427022518765
2012-07-23 18:15:05,1.9278460210022
2012-07-24 18:15:05,2.413769243613291
2012-07-25 18:15:05,2.3229441995399456
2012-07-26 18:15:05,2.589397102962286
2012-07-27 18:15:05,2.8495743473325765
2012-07-28 18:15:05,2.292572392804411
2012-07-29 18:15:05,1.9701220873490304
2012-07-30 18:15:05,2.2204389592712808
2012-07-31 18:15:05,1.7408776926693026
2012-08-01 18:15:05,1.9742938266545675
2012-08-02 18:15:05,2.329367205542725
2012-08-03 18:15:05,3.2826897261207253
2012-08-04 18:15:05,3.0185755875878724
2012-08-05 18:15:05,2.542683829640971
2012-08-06 18:15:05,2.22054506785317
2012-08-07 18:15:05,2.8798994272943146
2012-08-08 18:15:05,2.454116959979411
2012-08-09 18:15:05,2.8872180451127814
2012-08-10 18:15:05,3.495431620495578
2012-08-11 18:15:05,3.062824509156409
2012-08-12 18:15:05,2.9514460312287043
2012-08-13 18:15:05,1.8338534814203469
2012-08-14 18:15:05,2.6462849825821038
2012-08-15 18:15:05,2.214861626248217
2012-08-16 18:15:05,2.1767534034374045
2012-08-17 18:15:05,2.7036701958578866
2012-08-18 18:15:05,2.9205632912045383
2012-08-19 18:15:05,2.7130375192736
2012-08-20 18:15:05,2.7455032001765614
2012-08-21 18:15:05,2.3077939761446142
2012-08-22 18:15:05,1.8871693655559385
2012-08-23 18:15:05,2.6689044545883838
2012-08-24 18:15:05,2.587571442410152
2012-08-25 18:15:05,1.8977416809895469
2012-08-26 18:15:05,3.069024237837838
2012-08-27 18:15:05,2.9024458671904947
2012-08-28 18:15:05,2.7763475614501587
2012-08-29 18:15:05,2.760382107442906
2012-08-30 18:15:05,2.7645918048469387
2012-08-31 18:15:05,1.8754894276418843
2012-09-01 18:15:05,2.0318254649499283
2012-09-02 18:15:05,2.5031761925930662
2012-09-03 18:15:05,2.310378415234013
2012-09-04 18:15:05,1.8439513264753653
2012-09-05 18:15:05,2.3053651422224366
2012-09-06 18:15:05,2.3563652811072413
2012-09-07 18:15:05,2.9958807771653784
2012-09-08 18:15:05,2.2913306557233915
2012-09-09 18:15:05,2.8416641042691846
2012-09-10 18:15:05,2.5069160505381376
2012-09-11 18:15:05,2.3472695974929256
2012-09-12 18:15:05,2.6469433565743596
2012-09-13 18:15:05,2.970383526291265
2012-09-14 18:15:05,2.7150102429864
2012-09-15 18:15:05,2.7868040210942646
2012-09-16 18:15:05,3.2939512266461923
2012-09-17 18:15:05,4.147326240018882
2012-09-18 18:15:05,3.231284450547696
2012-09-19 18:15:05,2.8157451975466232
2012-09-20 18:15:05,2.7642478699186994
2012-09-21 18:15:05,3.4319228157025066
2012-09-22 18:15:05,4.4952836625152015
2012-09-23 18:15:05,3.787234077288696
2012-09-24 18:15:05,3.0775706947153045
2012-09-25 18:15:05,3.8407829665615134
2012-09-26 18:15:05,2.760554475318321
2012-09-27 18:15:05,2.957568391071074
2012-09-28 18:15:05,3.4366883403572146
2012-09-29 18:15:05,3.979357794691204
2012-09-30 18:15:05,4.4913032152485455
2012-10-01 18:15:05,3.888023148342646
2012-10-02 18:15:05,3.0797743755036264
2012-10-03 18:15:05,2.774771095230697
2012-10-04 18:15:05,3.0283531099668
2012-10-05 18:15:05,2.5773120404545318
2012-10-06 18:15:05,2.57659774465818
2012-10-07 18:15:05,2.7636290472281857
2012-10-08 18:15:05,2.6224865766564154
2012-10-09 18:15:05,2.5021279558811242
2012-10-10 18:15:05,2.8145961866377305
2012-10-11 18:15:05,2.806281373624547
2012-10-12 18:15:05,3.799636363636364
2012-10-13 18:15:05,2.384553570470519
2012-10-14 18:15:05,3.0759423297876283
2012-10-15 18:15:05,3.1884159649713704
2012-10-16 18:15:05,2.732003048051637
2012-10-17 18:15:05,2.6033087203270884
2012-10-18 18:15:05,3.267625374226224
2012-10-19 18:15:05,3.3488264488935724
2012-10-20 18:15:05,2.9615365157373614
2012-10-21 18:15:05,2.349571906270428
2012-10-22 18:15:05,2.7574446657502736
2012-10-23 18:15:05,2.056288171506917
2012-10-24 18:15:05,2.754290991420401
2012-10-25 18:15:05,2.8802453246106805
2012-10-26 18:15:05,3.97212209760426
2012-10-27 18:15:05,5.524158954139981
2012-10-28 18:15:05,5.1655152177665276
2012-10-29 18:15:05,4.527227852068533
2012-10-30 18:15:05,2.7090561309722694
2012-10-31 18:15:05,2.715866722606811
2012-11-01 18:15:05,3.000290203472386
2012-11-02 18:15:05,2.9657675921885227
2012-11-03 18:15:05,3.0085875118746035
2012-11-04 18:15:05,3.7736753040719186
2012-11-05 18:15:05,2.597897646108937
2012-11-06 18:15:05,2.6476843558216614
2012-11-07 18:15:05,2.360213139522461
2012-11-08 18:15:05,2.5780372531084748
2012-11-09 18:15:05,2.997240326244833
2012-11-10 18:15:05,3.3052099563827784
2012-11-11 18:15:05,3.0505463165879974
2012-11-12 18:15:05,3.205429174103522
2012-11-13 18:15:05,3.054527676019484
2012-11-14 18:15:05,2.7310187878580474
2012-11-15 18:15:05,2.0109028429112685
2012-11-16 18:15:05,2.2412594539505446
2012-11-17 18:15:05,2.4365710617687397
2012-11-18 18:15:05,2.8469768283852286
2012-11-19 18:15:05,2.0730510938566558
2012-11-20 18:15:05,2.51482974361705
2012-11-21 18:15:05,2.209089295672203
2012-11-22 18:15:05,2.7493984391606694
2012-11-23 18:15:05,2.8715897973445137
2012-11-24 18:15:05,3.4557412869827564
2012-11-25 18:15:05,2.5608167485138282
2012-11-26 18:15:05,2.8991960787130138
2012-11-27 18:15:05,3.2585272693714438
2012-11-28 18:15:05,2.707273603680074
2012-11-29 18:15:05,1.3405594110115238
2012-11-30 18:15:05,1.4477276733772877
2012-12-01 18:15:05,1.3551525799268331
