"SP500.Open","seasonal","trend","remainder"
791.059998,-20.9865817433583,812.936401386661,-0.889821643302753
787.909973,-20.9865817433583,806.043196610212,2.8533581331468
775.869995,-20.9865817433583,799.149991833762,-2.29341509040376
774.996663333,-21.1303192042443,793.402674860881,2.72430767636354
774.123331667,-21.1303192042443,787.655357887999,7.59829298324485
773.25,-21.1303192042443,783.528205194769,10.8521140094757
744.690002,-21.1303192042443,779.401052501538,-13.5807312972933
770.640015,-22.7645673264177,776.116364990587,17.2882173358303
765.76001,-22.7645673264177,772.831677479637,15.6928998467805
749.929993,-22.7645673264177,769.806950992527,2.88760933389096
743.143331,-22.7645673264177,766.782224505416,-0.874326178998444
736.356669,-23.4732435654943,763.884036445771,-4.05412388027673
729.570007,-23.4732435654943,760.985848386126,-7.94259782063148
704.440002,-23.4732435654943,756.938830313923,-29.0255847484289
698.599976,-23.4732435654943,752.891812241721,-30.8185926762263
708.27002,-23.666886897859,749.137036857385,-17.2001299595255
684.039978,-23.666886897859,745.382261473049,-37.6753965751894
682.946655333,-23.666886897859,748.247546323623,-41.6340040927643
681.853332667,-23.666886897859,751.112831174198,-45.5926116093391
680.76001,-24.5622691739595,751.757504754396,-46.435225580437
679.280029,-24.5622691739595,752.402178334595,-48.5598801606352
719.590027,-24.5622691739595,752.856303312909,-8.70400713894912
720.890015,-24.5622691739595,753.310428291222,-7.85814411726301
751.969971,-25.9446858767388,754.003825816416,23.9108310603232
754.259989667,-25.9446858767388,754.697223341609,25.5074522021299
756.550008333,-25.9446858767388,755.722677390228,26.7720168195108
758.840027,-25.9446858767388,756.748131438847,28.0365814378915
753.880005,-29.3900261217435,757.871904066375,25.3981270553687
776.01001,-29.3900261217435,758.995676693902,46.4043594278413
797.919983,-29.3900261217435,762.875326368163,64.4346827535809
784.580017,-29.3900261217435,766.754976042423,47.2150670793204
780.490010667,-31.6180016638521,770.441300121819,41.6667122090329
776.400004333,-31.6180016638521,774.127624201216,33.8903817956366
772.309998,-31.6180016638521,777.705475331788,26.2225243320642
820.599976,-31.6180016638521,781.28332646236,70.9346512014916
806.809998,-30.8139184411057,785.325627108839,52.2982893322667
814.059998,-30.8139184411057,789.367927755317,55.5059886857882
828.679993,-30.8139184411057,790.202424115058,69.2914873260481
822.143331,-30.8139184411057,791.036920474798,61.9203289663079
815.606669,-28.0543146497967,791.842052482527,51.81893116727
809.070007,-28.0543146497967,792.647184490256,44.4771371595409
790.880005,-28.0543146497967,793.559898036027,25.3744216137694
793.590027,-28.0543146497967,794.472611581799,27.1717300679979
814.530029,-28.5271443746643,795.64360867676,47.4135646979048
835.130005,-28.5271443746643,796.81460577172,66.8425436029439
836.670003333,-28.5271443746643,797.662819963011,67.5343277446532
838.210001667,-28.5271443746643,798.511034154302,68.2261118873624
839.75,-28.9740181897053,799.675593172886,69.0484250168197
834.119995,-28.9740181897053,800.840152191469,62.2538609982362
816.76001,-28.9740181897053,803.023778304408,42.7102498852973
829.289978,-28.9740181897053,805.207404417347,53.0565917723585
835.79998775,-32.2214992479006,807.541237945709,60.4802490521919
842.3099975,-32.2214992479006,809.875071474071,64.6564252738299
848.82000725,-32.2214992479006,813.003140399551,68.0383660983498
855.330017,-32.2214992479006,816.131209325031,71.4203069228697
856.880005,-36.7036964926579,819.730338264645,73.8533632280129
839.440002,-36.7036964926579,823.329467204259,52.8142312883988
854.539978,-36.7036964926579,825.337613524809,65.9060609678492
865.179993,-36.7036964926579,827.345759845358,74.5379296472995
866.210002,-38.5479483751205,827.675640227019,77.0823101481018
867.240011,-38.5479483751205,828.005520608679,77.7824387664413
868.27002,-38.5479483751205,827.901578059968,78.9163903151527
831.25,-38.5479483751205,827.797635511256,42.0003128638643
847.26001,-41.2642460977458,827.410705413355,61.113550684391
844.619995,-41.2642460977458,827.023775315453,58.8604657822926
853.909973,-41.2642460977458,827.333015284903,67.8412038128425
856.879984333,-41.2642460977458,827.642255254353,70.5019751763925
859.849995667,-38.2882163124504,830.324435209614,67.8137767698363
862.820007,-38.2882163124504,833.006615164875,68.1016081475752
854.47998,-38.2882163124504,837.069225114989,55.6989711974609
856.849976,-38.2882163124504,841.131835065103,54.006357247347
876.590027,-36.0527913763611,846.683015873871,65.9598025024903
872.73999,-36.0527913763611,852.234196682638,56.558584693723
874.896667333,-36.0527913763611,859.600343258396,51.3491154509654
877.053344667,-36.0527913763611,866.966489834153,46.1396462092081
879.210022,-35.4424112743922,876.971998438979,37.6804348354128
906.099976,-35.4424112743922,886.977507043806,54.5648802305866
903.950012,-35.4424112743922,894.921932187182,44.4704910872098
919.580017,-35.4424112743922,902.866357330559,52.1560709438328
909.030029,-32.0455288530316,909.017392064313,32.0581657887191
913.683349333,-32.0455288530316,915.168426798066,30.5604513879659
918.336669667,-32.0455288530316,916.786579105116,33.595619414916
922.98999,-32.0455288530316,918.404731412166,36.6307874408659
910.52002,-30.4555104624642,918.055881522669,22.919648939795
905.400024,-30.4555104624642,917.707031633173,18.1485028292915
884.23999,-30.4555104624642,917.355317738646,-2.65981727618191
892.76001,-30.4555104624642,917.00360384412,6.2119166183445
890.530009,-28.9121924321294,917.434219858168,2.00798157396093
888.300008,-28.9121924321294,917.864835872217,-0.652635440087806
886.070007,-28.9121924321294,918.78629058526,-3.8040911531308
909.669983,-28.9121924321294,919.707745298303,18.8744301338261
908.619995,-27.8077327490751,920.85913696522,15.5685907838551
900.419983,-27.8077327490751,922.010528632136,6.2171871169387
888.679993,-27.8077327490751,923.068024886937,-6.58029913786174
888.25999475,-27.8077327490751,924.125521141737,-8.05779364266209
887.8399965,-28.6745734711328,925.00034224923,-8.48577227809722
887.41999825,-28.6745734711328,925.875163356723,-9.78059163558999
887,-28.6745734711328,928.020556462752,-12.3459829916194
909.950012,-28.6745734711328,930.165949568782,8.45863590235115
892.960022,-28.3563003297998,933.77345107574,-12.4571287459398
907.02002,-28.3563003297998,937.380952582697,-2.00463225289752
912.43335,-28.3563003297998,942.170077560256,-1.38042723045601
917.84668,-28.3563003297998,946.959202537814,-0.756222208014492
923.26001,-27.5510328064134,952.247196128135,-1.43615332172169
942.869995,-27.5510328064134,957.535189718456,12.8858380879575
942.51001,-27.5510328064134,962.278359665478,7.78268314093566
932.48999,-27.5510328064134,967.0215296125,-6.98050680608605
945.669983,-24.9682687786014,970.076457106024,0.561794672577093
943.153320333,-24.9682687786014,973.131384599549,-5.0097954879476
940.636657667,-24.9682687786014,973.852460042449,-8.24753359684735
938.119995,-24.9682687786014,974.573535485349,-11.4852717067472
940.349976,-20.8111030145348,974.769622898477,-13.6085438839423
942.72998,-20.8111030145348,974.965710311606,-11.424627297071
939.039978,-20.8111030145348,973.735065933905,-13.8839849193703
943.440002,-20.8111030145348,972.504421556205,-8.25331654166962
943.110005333,-17.4970757939692,969.411634489504,-8.80455336253442
942.780008667,-17.4970757939692,966.318847422803,-6.04176296183357
942.450012,-17.4970757939692,962.96623927989,-3.01915148592104
925.599976,-17.4970757939692,959.613631136978,-16.5165793430086
911.890015,-14.7771460425163,955.064625344437,-28.3974643019209
910.859985,-14.7771460425163,950.515619551897,-24.8784885093802
919.960022,-14.7771460425163,947.229800379468,-12.4926323369519
919.350016333,-14.7771460425163,943.94398120704,-9.81681883152373
918.740010667,-14.1381204115758,943.040472378901,-10.1623413003256
918.130005,-14.1381204115758,942.136963550762,-9.86883813918666
893.460022,-14.1381204115758,943.492259843483,-35.8941174319068
896.309998,-14.1381204115758,944.847556136203,-34.3994377246269
899.450012,-12.0385111474704,947.136925672744,-35.6484025252735
918.840027,-12.0385111474704,949.426295209285,-18.5477570618148
919.180013,-12.0385111474704,951.559933153296,-20.3414090058261
919.519999,-12.0385111474704,953.693571097308,-22.1350609498375
919.859985,-10.2863655455724,953.562867956531,-23.4165174109586
927.150024,-10.2863655455724,953.432164815754,-15.9957752701819
920.820007,-10.2863655455724,950.564392889178,-19.458020343606
921.23999,-10.2863655455724,947.696620962602,-16.17026541703
914.4974975,-10.1075815638539,942.944242626449,-18.3391635625948
907.755005,-10.1075815638539,938.191864290295,-20.3292777264409
901.0125125,-10.1075815638539,933.036133745557,-21.9160396817032
894.27002,-10.1075815638539,927.880403200819,-23.5028016369655
898.599976,-10.2649776973684,923.164781746593,-14.2998280492245
881.900024,-10.2649776973684,918.449160292366,-26.284158594998
881.280029,-10.2649776973684,916.785998188074,-25.2409914907056
880.030029,-10.2649776973684,915.122836083782,-24.8278293864132
879.876688333,-11.8269584451722,916.59309155433,-24.8894447761579
879.723347667,-11.8269584451722,918.063347024878,-26.5130409127063
879.570007,-11.8269584451722,922.336931736744,-30.9399662915715
900.77002,-11.8269584451722,926.610516448609,-14.0135380034369
910.150024,-11.8677962953477,931.645437872751,-9.62761757740304
930.169983,-11.8677962953477,936.680359296892,5.35741999845527
940.559998,-11.8677962953477,940.990536254353,11.4372580409944
941.063334333,-11.8677962953477,945.300713211814,7.63041741653353
941.566670667,-13.4115155081925,948.92439076084,6.05379541435298
942.070007,-13.4115155081925,952.548068309865,2.93345419832747
951.969971,-13.4115155081925,955.601776502747,9.77971000544539
953.400024,-13.4115155081925,958.655484695629,8.15605481256353
954.070007,-16.4922353689509,961.863254889434,8.69898747951686
972.159973,-16.4922353689509,965.071025083239,23.5811832857119
974.316650333,-16.4922353689509,968.862932062731,21.9459536392196
976.473327667,-16.4922353689509,972.654839042223,20.3107239937276
978.630005,-16.9949672518808,976.377305783038,19.2476664688429
981.47998,-16.9949672518808,980.099772523852,18.3751747280284
977.659973,-16.9949672518808,983.456963183644,11.1979770682372
976.01001,-16.9949672518808,986.814153843435,6.19082340844568
986.799988,-14.224166151621,990.419696081874,10.6044580697467
987.939982333,-14.224166151621,994.025238320313,8.1389101643075
989.079976667,-14.224166151621,997.692667280651,5.61147553796991
990.219971,-14.224166151621,1001.36009624099,3.08404091063244
1001.409973,-12.148956490929,1005.07183116199,8.48709832893849
1005.409973,-12.148956490929,1008.78356608299,8.77536340793631
1004.059998,-12.148956490929,1012.10559989899,4.10335459193732
999.830017,-12.148956490929,1015.42763371499,-3.44866022406143
1002.85001633,-12.9114711184892,1017.93186136569,-2.17037391720476
1005.87001567,-12.9114711184892,1020.4360890164,-1.65460222790819
1008.890015,-12.9114711184892,1022.35861012217,-0.557124003680997
1005.77002,-12.9114711184892,1024.28113122794,-5.5996401094535
994,-11.6182319446252,1025.33103579643,-19.7128038518026
1005.859985,-11.6182319446252,1026.38094036491,-8.90272342028766
1012.22998,-11.6182319446252,1026.48949558479,-2.64128364016517
1007.546651,-11.6182319446252,1026.59805080467,-7.43316786004277
1002.863322,-11.1928455976148,1027.20336983022,-13.1472022326059
998.179993,-11.1928455976148,1027.80868885577,-18.4358502581587
980.619995,-11.1928455976148,1029.44488424364,-37.6320436460268
986.880005,-11.1928455976148,1031.08107963151,-33.008229033895
996.409973,-10.1322134251025,1034.59878832264,-28.0566018975378
1009.059998,-10.1322134251025,1038.11649701377,-18.9242855886682
1014.90332067,-10.1322134251025,1041.59643075619,-16.5608966610905
1020.74664333,-10.1322134251025,1045.07636449862,-14.1975077435129
1026.589966,-5.0011863197412,1047.78373425971,-16.1925819399669
1026.630005,-5.0011863197412,1050.4911040208,-18.8599127010596
1027.349976,-5.0011863197412,1052.32028374111,-19.9691214213733
1027.810059,-5.0011863197412,1054.14946346143,-21.3382181416873
1031.619995,-1.99112326257562,1054.26227928472,-20.6511610221485
1029.483317,-1.99112326257562,1054.37509510802,-22.900654845444
1027.346639,-1.99112326257562,1052.93591666797,-23.5981544053989
1025.209961,-1.99112326257562,1051.49673822793,-24.2956539653537
1019.52002,-0.207382501504376,1049.55619177678,-29.8287892752712
996.070007,-0.207382501504376,1047.61564532562,-51.3382558241175
996.119995,-0.207382501504376,1046.69030427567,-50.3629267741675
1003.840027,-0.207382501504376,1045.76496322572,-41.7175537242175
1007.547516,2.01189406193195,1046.45974475178,-40.9241228137089
1011.255005,2.01189406193195,1047.15452627783,-37.9114153397639
1014.962494,2.01189406193195,1049.3281245482,-36.3775246101272
1018.669983,2.01189406193195,1051.50172281856,-34.8436338804905
1025.359985,2.61095082579104,1053.62764994042,-30.8786157662149
1032.98999,2.61095082579104,1055.75357706229,-25.3745378880803
1043.920044,2.61095082579104,1057.40356941647,-16.094476242261
1042.66337067,2.61095082579104,1059.05356177065,-19.0011419264417
1041.40669733,1.90338746428417,1060.48578394655,-20.9824740808381
1040.150024,1.90338746428417,1061.91800612246,-23.6713695867413
1049.030029,1.90338746428417,1062.45762817035,-15.3309866346372
1053.98999,1.90338746428417,1062.99725021825,-10.910647682533
1067.869995,1.58817254992737,1063.38989467701,2.89192777305857
1066.599976,1.58817254992737,1063.78253913578,1.22926431429346
1066.779989,1.58817254992737,1064.43716920934,0.754647240734812
1066.960002,1.58817254992737,1065.0917992829,0.280030167176619
1067.140015,0.124097204243322,1065.16242814493,1.85348965082312
1066.349976,0.124097204243321,1065.23305700697,0.992821788785477
1072.689941,0.124097204243321,1065.41676520538,7.14907859037839
1062.560059,0.124097204243321,1065.60047340379,-3.16451160802876
1049.47998,-0.224042290001657,1066.54328905193,-16.8392667619314
1048.11332167,-0.224042290001657,1067.48610470008,-19.1487407400791
1046.74666333,-0.224042290001657,1067.9850062408,-21.0143006207954
1045.380005,-0.224042290001657,1068.48390778151,-22.8798604915121
1063.689941,0.77018364699051,1068.1561968696,-5.23643951659142
1061.02002,0.77018364699051,1067.82848595769,-7.57864960467873
1054.910034,0.77018364699051,1067.49732738959,-13.3574770365824
1029.709961,0.77018364699051,1067.1661688215,-38.2263914684861
1028.76330567,1.17453142531481,1066.53134949766,-38.942575252976
1027.81665033,1.17453142531481,1065.89653017383,-39.2544112691414
1026.869995,1.17453142531481,1066.13933438972,-40.4438708150337
1042.02002,1.17453142531481,1066.38213860561,-25.5366500309262
1053.650024,1.82052673193221,1067.65973692537,-15.8302396572992
1060.030029,1.82052673193221,1068.93733524512,-10.727832977055
1065.280029,1.82052673193221,1070.80541279607,-7.3459105280042
1067.39668767,1.82052673193221,1072.67349034702,-7.09732940895356
1069.51334633,2.59921922361921,1074.64572911153,-7.73160200515122
1071.630005,2.59921922361921,1076.61796787604,-7.58718209966219
1074.959961,2.59921922361921,1077.88622196243,-5.52548018604807
1078.680054,2.59921922361921,1079.15447604881,-3.07364127243386
1090.359985,2.18816745611729,1079.64485997373,8.52695757015408
1094.670044,2.18816745611729,1080.13524389864,12.3466326452401
1092.52001967,2.18816745611729,1079.66377721833,10.6680749955569
1090.36999533,2.18816745611729,1079.19231053801,8.98951733587342
1088.219971,6.60732508250405,1077.5599420681,4.05270384939718
1098.640015,6.60732508250405,1075.92757359819,16.1051163193076
1090.359985,6.60732508250405,1073.32277271395,10.4298872035454
1080.959961,6.60732508250405,1070.71797182971,3.63466408778277
1095.619995,12.7474413648272,1067.03010639647,15.8424472387067
1090.533325,12.7474413648272,1063.34224096322,14.4436426719537
1085.446655,12.7474413648272,1058.63034978005,14.0688638551178
1080.359985,12.7474413648272,1053.91845859689,13.6940850382821
1067.540039,16.3838983877423,1048.43505189635,2.72108871591035
1061.51001,16.3838983877423,1042.9516451958,2.17446641645347
1043.689941,16.3838983877423,1037.1474769769,-9.84143436464478
1065.410034,16.3838983877423,1031.343308758,17.6828268542567
1055.66670733,17.8175932957692,1026.76402267427,11.0850913599636
1045.92338067,17.8175932957692,1022.18473659053,5.9210507836973
1036.180054,17.8175932957692,1020.01024632728,-1.64778562305321
1040.920044,17.8175932957692,1017.83575606403,5.26669464019631
1047.140015,20.2594320521948,1018.00322689482,8.87735605298553
1047.300049,20.2594320521948,1018.1706977256,8.86991922220045
1064.949951,20.2594320521948,1020.89605895502,23.7944599927896
1067.40332033,20.2594320521948,1023.62142018443,23.5224680933785
1069.85668967,24.0588334322455,1029.03130435407,16.7665518836866
1072.310059,24.0588334322455,1034.44118852371,13.8100370440454
1091.859985,24.0588334322455,1038.71846750403,29.0826840637289
1096.040039,24.0588334322455,1042.99574648434,28.9854590834123
1098.310059,25.7897505836255,1047.4607999743,25.0595084420715
1087.589966,25.7897505836255,1051.92585346426,9.87436195211103
1089.769979,25.7897505836255,1054.36414126694,9.61608714943623
1091.949992,25.7897505836255,1056.80242906961,9.35781234676188
1094.130005,27.2738751620193,1057.5119011914,9.34422864657813
1109.219971,27.2738751620193,1058.22137331319,23.7247225247879
1109.439941,27.2738751620193,1058.49980930533,23.6662565326528
1106.439941,27.2738751620193,1058.77824529746,20.3878205405176
1094.660034,25.3631911298292,1058.63294076841,10.6639021017577
1094.72668433,25.3631911298292,1058.48763623936,10.8758569608076
1094.79333467,25.3631911298292,1057.69546468427,11.7346788559021
1094.859985,25.3631911298292,1056.90329312917,12.5935007409969
1105.829956,24.0120579434873,1055.7998234515,26.01807460501
1106.48999,24.0120579434873,1054.69635377383,27.7815782826813
1105.9799805,24.0120579434873,1053.62531475764,28.3426077988706
1105.469971,24.0120579434873,1052.55427574145,28.9036373150598
1100.66996267,24.9464504455507,1051.59829090426,24.1252213201874
1095.86995433,24.9464504455507,1050.64230606707,20.2811978173788
1091.069946,24.9464504455507,1049.79753767083,16.3259578836221
1098.890015,24.9464504455507,1048.95276927458,24.9907952798651
1109.030029,23.9095691963443,1048.6630279523,36.4574318513535
1110.589966,23.9095691963443,1048.37328663002,38.3071101736355
1100.430054,23.9095691963443,1048.25539508315,28.265089720509
1102.12670933,23.9095691963443,1048.13750353627,30.0796365973824
1103.82336467,23.2498618802611,1047.97441922012,32.5990835696166
1105.52002,23.2498618802611,1047.81133490397,34.4588232157671
1103.040039,23.2498618802611,1048.50239104359,31.2877860761466
1091.069946,23.2498618802611,1049.19344718321,18.6266369365262
1098.689941,25.6971329877544,1050.82680504635,22.1660029658972
1103.959961,25.6971329877544,1052.46016290948,25.8026651027617
1105.253296,25.6971329877544,1055.02423893089,24.5319240813521
1106.546631,25.6971329877544,1057.5883149523,23.2611830599424
1107.839966,29.448589737519,1059.68491115933,18.7064651031483
1114.109985,29.448589737519,1061.78150736636,22.8798878961186
1108.609985,29.448589737519,1062.49866541213,16.6627298503556
1106.359985,29.448589737519,1063.21582345789,13.6955718045926
1097.859985,33.0110328537774,1062.79736952213,2.05158262408918
1100.343343,33.0110328537774,1062.37891558638,4.95339455984436
1102.826701,33.0110328537774,1062.12858929675,7.68707884947139
1105.310059,33.0110328537774,1061.87826300712,10.4207631390984
1114.51001,34.2513086011887,1062.61336448457,17.6453369142398
1118.839966,34.2513086011887,1063.34846596202,21.2401914367929
1121.079956,34.2513086011887,1065.24757914259,21.5810682562203
1122.69247425,34.2513086011887,1067.14669232316,21.2944733256477
1124.3049925,36.6321060452905,1069.40460605551,18.2682803991984
1125.91751075,36.6321060452905,1071.66251978786,17.6228849168506
1127.530029,36.6321060452905,1073.86626763534,17.0316553193722
1128.550049,36.6321060452905,1076.07001548282,15.8479274718939
1125.530029,37.8382884702719,1078.78624040217,8.90550012755398
1126.599976,37.8382884702719,1081.50246532153,7.2592222081953
1124.08999675,37.8382884702719,1087.59294367636,-1.34123539662869
1121.5800175,37.8382884702719,1093.68342203118,-9.9416930014529
1119.07003825,37.1190468414498,1099.81801141369,-17.8670200051363
1116.560059,8.71150537632131,1105.95260079619,1.89595282748655
1132.660034,21.151168050128,1114.36925436251,-2.86038841264121
1135.709961,21.151168050128,1122.78590792883,-8.22711497896239
1136.27002,21.151168050128,1128.34906987128,-13.2302179214093
1140.52002,21.151168050128,1133.91223181373,-14.5433798638562
1142.33333367,15.4512210232949,1137.99680357251,-11.1146909258036
1144.14664733,15.4512210232949,1142.08137533129,-13.3859490245841
1145.959961,15.4512210232949,1146.13203325003,-15.6232932733299
1143.810059,15.4512210232949,1150.18269116878,-21.8238531920761
1137.310059,12.2123965138533,1153.12138590591,-28.0237234197618
1145.680054,12.2123965138533,1156.06008064304,-22.592423156889
1147.719971,12.2123965138533,1157.74656691848,-22.2389924323377
1144.7974855,12.2123965138533,1159.43305319393,-26.8479642077866
1141.875,6.15568563211308,1159.35757288493,-23.6382585170445
1138.9525145,6.15568563211308,1159.28209257593,-26.4852637080426
1136.030029,6.15568563211308,1156.28571787577,-26.411374507883
1147.949951,6.15568563211308,1153.28934317561,-11.4950778077232
1138.680054,1.04408137164192,1148.83002045513,-11.1940478267738
1115.48999,1.04408137164192,1144.37069773465,-29.9247891062953
1107.79333467,1.04408137164192,1139.08881909658,-32.339565798218
1100.09667933,1.04408137164192,1133.8069404585,-34.7543425001409
1092.400024,-1.43228357024529,1130.68756975758,-36.8552621873391
1095.800049,-1.43228357024529,1127.56819905667,-30.3358664864247
1091.939941,-1.43228357024529,1125.36874902782,-31.9965244575703
1096.930054,-1.43228357024529,1123.16929899896,-24.8069614287162
1087.609985,-2.89435041805465,1122.20922542996,-31.7048900119003
1083.03666167,-2.89435041805465,1121.24915186095,-35.318139772894
1078.46333833,-2.89435041805465,1119.35096111475,-37.9932723666982
1073.890015,-2.89435041805465,1117.45277036856,-40.668404950502
1090.050049,-3.32769874039556,1112.79129903668,-19.4135512962803
1100.670044,-3.32769874039556,1108.12982770479,-4.13208496439916
1097.25,-3.32769874039556,1105.05314327729,-4.47544453689898
1064.119995,-3.32769874039556,1101.97645884979,-34.5287651093988
1064.58333333,-7.07224831643811,1098.43844360624,-26.7828619597981
1065.04667167,-7.07224831643811,1094.90042836268,-22.7815083762398
1065.51001,-7.07224831643811,1094.63695244899,-22.0546941325538
1060.060059,-7.07224831643811,1094.37347653531,-27.241169218868
1069.680054,-11.0837033725816,1094.44989842812,-13.6861410555366
1067.099976,-11.0837033725816,1094.52632032093,-16.3426409483488
1075.949951,-11.0837033725816,1095.29575388053,-8.26209950795237
1076.7449645,-11.0837033725816,1096.06518744014,-8.23651956755589
1077.539978,-16.5209186407288,1098.01640224856,-3.95550560783499
1078.3349915,-16.5209186407288,1099.96761705699,-5.11170691626171
1079.130005,-16.5209186407288,1102.58480275136,-6.93387911063019
1096.140015,-16.5209186407288,1105.20198844573,7.45894519500121
1099.030029,-20.9865817433583,1108.32742160553,11.6891891378291
1105.48999,-20.9865817433583,1111.45285476533,15.0237169780271
1106.99332667,-20.9865817433583,1113.70210230841,14.2778061049482
1108.49666333,-20.9865817433583,1115.95134985149,13.5318952218695
1110,-21.1303192042443,1116.86253673302,14.2677824712246
1107.48999,-21.1303192042443,1117.77372361455,10.8465855896936
1095.890015,-21.1303192042443,1117.93162402042,-0.911289816173166
1101.23999,-21.1303192042443,1118.08952442628,4.28078477796043
1103.099976,-22.7645673264177,1118.46777456271,7.39676876370936
1103.85331233,-22.7645673264177,1118.84602469913,7.77185495728554
1104.60664867,-22.7645673264177,1119.79867207963,7.57254391678384
1105.359985,-22.7645673264177,1120.75131946014,7.37323286628248
1117.01001,-23.4732435654943,1122.33300947651,18.1502440889833
1119.359985,-23.4732435654943,1123.91469949289,18.9185290726077
1119.119995,-23.4732435654943,1126.00531110078,16.5879274647111
1125.119995,-23.4732435654943,1128.09592270868,20.4973158568143
1129.54667133,-23.666886897859,1130.3027327807,22.9108254471626
1133.97334767,-23.666886897859,1132.50954285271,25.1306917151462
1138.400024,-23.666886897859,1135.07325087472,26.9936600231422
1137.560059,-23.666886897859,1137.63695889672,23.5899870011383
1140.219971,-24.5622691739595,1140.05846673379,24.723773440171
1143.959961,-24.5622691739595,1142.47997457086,26.0422556031033
1151.709961,-24.5622691739595,1144.51571138732,31.7565187866392
1150.64998367,-24.5622691739595,1146.55144820378,28.660804640175
1149.59000633,-25.9446858767388,1147.99429758694,27.5403946197976
1148.530029,-25.9446858767388,1149.4371469701,25.0375679066406
1150.829956,-25.9446858767388,1149.40490640453,27.3697354722065
1159.939941,-25.9446858767388,1149.37266583897,36.5119610377724
1166.130005,-29.3900261217435,1148.55005595688,46.9699751648639
1166.680054,-29.3900261217435,1147.72744607479,48.3426340469505
1163.53670267,-29.3900261217435,1146.89373895771,46.0329898340342
1160.39335133,-29.3900261217435,1146.06003184063,43.7233456111178
1157.25,-31.6180016638521,1144.97408684316,43.8939148206889
1166.469971,-31.6180016638521,1143.8881418457,54.1998308181519
1172.699951,-31.6180016638521,1143.53746387445,60.7804887894024
1170.030029,-31.6180016638521,1143.1867859032,58.461244760653
1167.579956,-30.8139184411057,1143.52205643871,54.8718180024002
1167.623291,-30.8139184411057,1143.85732697421,54.5798824668939
1167.666626,-30.8139184411057,1143.72631738748,54.7542270536239
1167.709961,-30.8139184411057,1143.59530780075,54.9285716403542
1173.75,-28.0543146497967,1143.17314894373,58.6311657060678
1171.75,-28.0543146497967,1142.75099008671,57.0533245630904
1171.22998,-28.0543146497967,1142.78409699462,56.5001976551816
1173.09997525,-28.0543146497967,1142.81720390252,58.3370859972729
1174.9699705,-28.5271443746643,1143.53220742302,59.9649074516403
1176.83996575,-28.5271443746643,1144.24721094352,61.1198991811398
1178.709961,-28.5271443746643,1145.95530218887,61.2818031857948
1186.01001,-28.5271443746643,1147.66339343421,66.87376094045
1188.22998,-28.9740181897053,1150.20058920859,67.003408981114
1181.75,-28.9740181897053,1152.73778498297,57.9862332067371
